branch_id,year_month,active_customers,active_accounts,average_deposits,average_loan_balance,transaction_count,transaction_volume,branch_transaction_count,interest_income,interest_expense,net_interest_income,fee_income,total_revenue,personnel_cost,fixed_cost,variable_cost,operational_cost,total_operating_cost,credit_loss,pre_provision_profit,net_income
007,2025-11,171,297,743984456.94,440030946.73,3546,501163410.87,275,2977769.21,134368.6,2843400.61,201322.56,3044723.17,686424.77,263153.78,163517.83,195526.38,1308622.77,4608053.22,1736100.4,-2871952.82
008,2025-11,152,286,912821415.99,465522293.54,2621,113622839.92,450,3532449.13,322140.65,3210308.47,224614.98,3434923.46,1916168.41,511776.2,379230.76,480734.48,3287909.86,-1059146.88,147013.6,1206160.48
009,2025-11,154,275,1127040747.84,386014781.33,2661,274150739.69,222,2541927.96,2199770.33,342157.63,156089.33,498246.96,701646.43,247187.59,125735.42,166444.43,1241013.87,2708607.71,-742766.91,-3451374.62
010,2025-11,143,279,730251754.16,397948889.37,2601,188331619.55,224,3529467.93,1555628.97,1973838.96,201798.48,2175637.44,655555.81,262866.18,120546.19,151619.89,1190588.07,-2198524.32,985049.37,3183573.69
011,2025-11,144,278,694258510.46,442323217.26,2906,96217578.45,261,3663372.02,399988.93,3263383.09,157187.18,3420570.28,664875.75,264862.98,138635.3,179538.53,1247912.57,2632541.78,2172657.71,-459884.07
012,2025-11,170,285,719220724.59,472260757.25,2522,317804740.94,478,3335738.59,249917.83,3085820.76,188837.22,3274657.97,1656479.23,524666.94,324262.39,333368.13,2838776.69,3239634.14,435881.29,-2803752.85
013,2025-11,197,317,909941902.18,525844200.24,3048,184525320.06,691,4560791.27,347151.15,4213640.12,246997.19,4460637.3,3297930.51,1036996.71,786366.59,651229.36,5772523.17,2147504.86,-1311885.87,-3459390.73
014,2025-11,174,319,581662477.46,355993949.0,3367,204455617.98,268,2997588.61,124239.9,2873348.72,199626.31,3072975.03,695077.4,234468.95,150573.04,171530.39,1251649.77,3118019.03,1821325.26,-1296693.77
015,2025-11,163,296,763074639.14,438530788.02,2620,118868304.75,472,3301507.47,704695.17,2596812.3,193862.82,2790675.11,1437613.3,715833.29,359967.49,471084.0,2984498.08,1613197.27,-193822.97,-1807020.24
016,2025-11,143,250,478470412.14,307050794.91,2747,194853540.03,240,2550863.89,92888.77,2457975.12,130673.51,2588648.63,703819.16,242876.22,134468.45,189542.39,1270706.23,1011209.46,1317942.4,306732.94
017,2025-11,259,461,958698084.14,1051176092.88,4873,431151823.02,1355,9438133.1,241412.04,9196721.06,867385.9,10064106.96,3454307.15,1042983.9,1224354.69,711753.0,6433398.74,29518.04,3630708.22,3601190.18
018,2025-11,209,369,822145955.9,416965253.61,4273,811040403.65,475,3414822.57,159622.43,3255200.14,408301.92,3663502.06,643875.45,249772.17,173461.72,155908.2,1223017.54,-5800131.15,2440484.52,8240615.66
019,2025-11,244,433,1015838726.73,727558009.46,3876,657244179.32,1084,6042732.8,608641.4,5434091.4,648027.89,6082119.29,1420916.34,639881.06,498174.97,376216.68,2935189.04,3299518.7,3146930.24,-152588.46
020,2025-11,173,335,686563446.6,601418205.14,3574,201415626.83,655,4820993.87,206246.7,4614747.16,381081.14,4995828.3,1774111.12,595885.2,449382.98,368483.96,3187863.27,667839.85,1807965.03,1140125.18
021,2025-11,122,230,711929621.5,594838016.4,2333,173176208.66,363,4986447.84,123064.19,4863383.65,156054.46,5019438.11,1815611.35,562599.35,309124.68,366450.55,3053785.92,1422015.71,1965652.19,543636.48
022,2025-11,153,275,604587325.24,469923049.14,2938,250002706.43,470,3499649.12,206539.28,3293109.84,213219.35,3506329.2,1895077.37,552202.49,392876.73,443602.26,3283758.85,2307891.53,222570.34,-2085321.18
023,2025-11,189,330,975073230.44,575710718.94,3255,395160243.31,684,4733732.2,262869.12,4470863.08,352470.35,4823333.42,1363654.85,521996.21,363091.75,378982.84,2627725.64,4950945.57,2195607.78,-2755337.79
024,2025-11,153,260,553940729.63,414357863.04,2665,144615571.8,484,3757590.29,86856.43,3670733.86,208187.89,3878921.75,1770019.05,571787.9,361833.5,443869.94,3147510.4,3268543.95,731411.36,-2537132.59
025,2025-11,200,365,963403281.94,488413484.94,3636,244616766.78,855,4185274.86,421811.47,3763463.39,410281.57,4173744.95,692954.32,287942.03,202623.09,152533.48,1336052.92,1380416.19,2837692.04,1457275.85
026,2025-11,201,333,914637768.56,661290957.12,3288,574068942.94,836,6341008.93,253920.37,6087088.56,371942.78,6459031.34,657571.43,319916.56,196330.96,162846.15,1336665.1,-6198216.05,5122366.24,11320582.28
027,2025-11,158,260,805874180.12,417326663.28,2923,297382582.39,487,3274438.81,259866.98,3014571.83,263317.92,3277889.75,1705639.81,492130.51,340882.14,357601.93,2896254.39,2353967.35,381635.36,-1972331.99
028,2025-11,125,215,550123828.97,541267520.1,2137,86703002.08,441,4396712.9,111057.64,4285655.26,234609.7,4520264.96,707514.89,296463.38,143267.34,220466.27,1367711.88,-2149938.2,3152553.08,5302491.28
029,2025-11,128,202,403071532.56,310366626.1,1984,70077421.77,422,3069167.34,122656.81,2946510.53,97434.06,3043944.6,1816989.36,565058.46,297055.29,382890.47,3061993.58,-1692031.14,-18048.99,1673982.16
030,2025-11,121,205,437037472.15,420502652.02,2090,169522757.74,414,3674381.98,191684.08,3482697.9,175744.01,3658441.91,1897863.58,610795.38,331001.59,450224.64,3289885.2,3313127.0,368556.71,-2944570.29
031,2025-11,110,191,438272765.95,313439316.67,1810,82465700.42,423,2882000.59,138729.29,2743271.3,111489.77,2854761.07,1817015.63,571590.55,298519.02,432471.12,3119596.33,82253.42,-264835.25,-347088.68
032,2025-11,115,214,723984278.35,284996871.96,2027,215589566.94,484,3060553.8,158913.73,2901640.07,171923.67,3073563.74,1870235.7,540169.46,320304.98,455325.9,3186036.04,1915630.17,-112472.3,-2028102.47
033,2025-11,101,179,374706199.38,341749627.8,1864,77559382.37,386,3012536.64,110247.56,2902289.07,83616.9,2985905.97,1319005.55,452921.58,210654.93,297676.84,2280258.91,63162.62,705647.06,642484.45
034,2025-11,90,163,352302150.98,443437232.17,1777,61445932.09,474,3739881.37,67738.56,3672142.81,103251.65,3775394.47,1832434.94,487118.26,284589.11,444484.8,3048627.11,1716056.84,726767.36,-989289.48
035,2025-11,79,140,239965037.88,354105247.59,1345,228940261.96,336,2975359.47,57738.46,2917621.01,63593.59,2981214.6,1693233.44,522129.53,209518.44,355949.35,2780830.76,1302508.89,200383.84,-1102125.05
036,2025-11,87,140,252423657.2,211127844.32,1303,52922206.23,231,1791043.21,80279.04,1710764.17,91291.44,1802055.61,855665.71,310128.01,101291.73,187942.72,1455028.18,637293.92,347027.43,-290266.49
037,2025-11,154,234,594459568.84,352099825.04,2341,191951986.63,776,3070357.01,128612.88,2941744.14,220998.79,3162742.92,679751.81,270106.59,151450.89,159893.68,1261202.98,-1648915.43,1901539.94,3550455.37
001,2025-12,182,343,882599159.08,696180026.95,3705,1480717314.43,814,5383361.75,237683.49,5145678.25,324613.18,5470291.43,3435320.97,865888.95,924563.57,890487.27,6116260.76,2436965.2,-645969.33,-3082934.53
002,2025-12,179,326,649744739.48,356391275.83,3391,180097810.85,291,3000867.21,184761.72,2816105.49,205590.52,3021696.0,690306.95,266200.59,159063.11,169732.03,1285302.68,-41287.7,1736393.33,1777681.02
003,2025-12,179,302,574841781.78,449845198.94,3581,261332707.33,498,4264015.89,125183.91,4138831.98,255558.52,4394390.5,1810475.77,486066.87,412530.78,379359.17,3088432.59,-397024.82,1305957.9,1702982.72
004,2025-12,171,327,736404602.02,440155427.98,3599,585432074.45,285,3215492.49,121839.94,3093652.55,180291.53,3273944.08,704225.46,272752.63,167689.22,163647.5,1308314.82,2860024.03,1965629.26,-894394.77
005,2025-12,191,348,1645641386.67,649538243.87,3452,320584665.68,792,5170105.24,1391011.28,3779093.96,294798.49,4073892.45,3215049.11,813693.86,776942.82,597149.36,5402835.16,2317000.63,-1328942.71,-3645943.35
006,2025-12,175,300,774804723.34,285951212.68,3240,341761909.89,258,2741134.98,255720.79,2485414.2,178374.13,2663788.33,748323.08,227411.03,153783.65,162361.59,1291879.35,741916.05,1371908.98,629992.94
007,2025-12,169,296,702711458.14,438116381.02,4099,663070128.04,288,2733627.59,129305.35,2604322.24,232895.15,2837217.38,689632.37,263989.72,178880.33,196358.98,1328861.39,4071692.14,1508355.99,-2563336.15
008,2025-12,151,288,933215382.62,463448117.73,3165,172705434.32,484,3208330.16,324369.01,2883961.15,237079.48,3121040.63,1925122.47,513401.92,420826.18,482829.28,3342179.85,3978193.23,-221139.21,-4199332.44
009,2025-12,156,278,1165199646.7,378585540.04,3067,218340971.8,310,2632709.96,2215203.91,417506.05,159487.6,576993.65,704925.15,247972.81,141841.29,167157.33,1261896.58,-1689590.01,-684902.92,1004687.09
010,2025-12,142,280,735323217.36,408236245.34,2956,219261259.58,250,3723597.98,1563808.37,2159789.61,212698.0,2372487.61,658619.16,263701.21,131087.46,152263.46,1205671.28,-1040426.54,1166816.32,2207242.87
011,2025-12,148,279,685716254.14,443829264.39,2964,90715613.79,254,3321021.31,399209.01,2921812.29,154116.43,3075928.72,667982.65,265704.35,140252.78,180300.97,1254240.75,5049409.29,1821687.98,-3227721.32
012,2025-12,171,282,664400915.38,483306443.26,3076,253144172.63,472,3538496.49,246596.61,3291899.88,199785.17,3491685.05,1664219.79,526333.61,354341.5,334805.93,2879700.83,-285961.93,611984.22,897946.15
013,2025-12,201,316,929007954.84,526556000.09,3507,221288836.17,778,4364129.09,352572.59,4011556.49,269268.04,4280824.53,3313341.4,1040290.85,862493.95,654039.39,5870165.6,2765916.76,-1589341.07,-4355257.83
014,2025-12,174,322,591753786.29,353999132.18,3875,190625370.61,326,2701305.48,125832.62,2575472.87,199677.04,2775149.91,698325.42,235213.77,167030.73,172267.19,1272837.11,4153665.45,1502312.8,-2651352.65
015,2025-12,167,298,783977075.44,438879016.27,3116,244333427.52,519,3237097.64,710549.83,2526547.81,213400.88,2739948.69,1444331.12,718107.22,398580.97,473051.02,3034070.33,1079175.22,-294121.64,-1373296.86
016,2025-12,140,249,481677231.18,316327846.53,3170,257208546.15,256,2688459.09,93748.25,2594710.84,153880.07,2748590.91,707108.04,243647.75,146842.82,190355.34,1287953.94,-302950.6,1460636.97,1763587.56
017,2025-12,249,463,980044812.85,1090732657.74,5108,541112511.82,1527,9584866.32,243257.44,9341608.88,894870.92,10236479.79,3470448.77,1046297.06,1298573.69,714831.96,6530151.49,5542750.41,3706328.31,-1836422.11
018,2025-12,207,368,876917177.64,420288047.52,4425,815476376.04,515,3280159.86,165271.86,3114888.0,406284.59,3521172.59,646884.21,250565.6,179657.34,156571.54,1233678.69,2539686.0,2287493.9,-252192.1
019,2025-12,244,429,1047446126.06,719697719.51,4288,842990652.73,1197,6313832.37,615915.54,5697916.84,646511.1,6344427.94,1427556.14,641913.72,534452.88,377799.91,2981722.64,-4346903.79,3362705.3,7709609.09
020,2025-12,176,337,709480825.9,621888761.22,3899,241608809.08,723,4809331.1,210155.29,4599175.81,405024.85,5004200.66,1782401.36,597778.1,480171.82,370067.23,3230418.5,3691622.0,1773782.16,-1917839.84
021,2025-12,127,229,695729387.99,606479806.2,2632,192127167.64,462,5205360.84,122893.75,5082467.08,157339.79,5239806.88,1824095.52,564386.51,344262.44,368033.22,3100777.69,-1208940.1,2139029.19,3347969.29
022,2025-12,150,274,649141631.48,467597252.31,3113,305842106.13,508,3978164.22,212734.55,3765429.66,209568.3,3974997.96,1903932.87,553956.63,411866.43,445525.4,3315281.33,-6184905.21,659716.63,6844621.85
023,2025-12,187,331,952279803.1,570176988.28,3516,396490620.73,704,4812280.76,263853.07,4548427.69,349515.83,4897943.52,1370027.07,523654.39,379473.81,380596.81,2653752.08,-2858578.81,2244191.44,5102770.25
024,2025-12,152,261,574901280.65,429208012.49,2894,264922666.54,512,3773013.1,90216.57,3682796.53,216858.95,3899655.48,1778290.16,573604.26,382129.95,445781.94,3179806.31,1786489.23,719849.17,-1066640.06
025,2025-12,200,365,949914701.17,490732844.33,4038,214962049.3,948,4150100.63,421470.86,3728629.76,401342.52,4129972.29,696192.42,288856.71,218521.98,153179.25,1356750.37,1165977.52,2773221.92,1607244.4
026,2025-12,197,333,822948231.86,661445758.04,4256,689020282.51,903,6203468.92,244450.94,5959017.98,427387.96,6386405.94,660644.19,320932.82,224400.14,163527.37,1369504.51,1355617.63,5016901.43,3661283.8
027,2025-12,154,261,813473860.42,432794562.71,2881,181454669.67,568,3568461.98,262176.3,3306285.68,245557.43,3551843.11,1713610.09,493693.82,352624.52,359153.15,2919081.58,493962.7,632761.53,138798.83
028,2025-12,126,219,530814200.35,543729443.22,2428,196310286.98,507,4322685.28,109274.8,4213410.48,230927.5,4444337.98,710821.04,297405.13,157473.61,221399.07,1387098.86,1553506.4,3057239.12,1503732.72
029,2025-12,132,207,412704269.3,299333962.89,2275,66941848.93,415,2920269.38,124935.96,2795333.42,103485.01,2898818.43,1825479.96,566853.44,315751.72,384543.78,3092628.9,12275.72,-193810.47,-206086.19
030,2025-12,122,208,448022267.64,425189739.72,2487,228546943.61,485,3919152.61,191793.32,3727359.29,173473.21,3900832.5,1906732.1,612735.65,372151.68,452164.48,3343783.9,-2729067.16,557048.59,3286115.75
031,2025-12,115,195,426839220.88,315286646.36,2055,87708808.04,428,2752141.12,137511.06,2614630.06,119910.37,2734540.42,1825506.36,573406.28,317912.29,434337.16,3151162.08,1760395.17,-416621.66,-2177016.83
032,2025-12,117,218,764748659.34,311766420.21,2532,353075124.72,515,3396603.04,169947.14,3226655.9,217889.77,3444545.67,1878975.12,541885.37,359400.23,457300.92,3237561.64,586380.3,206984.03,-379396.27
033,2025-12,100,182,373010819.2,368486493.84,2170,147952921.17,410,3412287.22,109992.75,3302294.47,99790.21,3402084.68,1325169.13,454360.34,229788.03,298954.01,2308271.51,-1533870.87,1093813.17,2627684.04
034,2025-12,93,166,359611172.07,439893034.63,1842,74421428.48,511,3751980.51,68525.4,3683455.11,104088.83,3787543.95,1840997.72,488665.65,296866.05,446422.16,3072951.58,-371716.96,714592.37,1086309.33
035,2025-12,84,143,289945559.98,351572576.22,1768,207215223.99,427,2861525.89,67297.49,2794228.4,74941.54,2869169.94,1701145.75,523788.13,250552.21,357487.13,2832973.23,1490737.3,36196.71,-1454540.59
036,2025-12,90,144,254772628.06,212082091.59,1558,51527204.45,246,1697447.56,79803.28,1617644.28,96633.3,1714277.58,859664.15,311113.17,112149.85,188746.15,1471673.32,1346803.61,242604.26,-1104199.35
037,2025-12,149,233,591506402.68,352037902.64,2545,174453424.67,877,2831721.38,103842.21,2727879.17,218330.36,2946209.53,682928.22,270964.62,163196.24,160572.82,1277661.9,3170736.41,1668547.63,-1502188.78
001,2026-01,184,340,897240354.84,702358185.3,3244,1738200382.88,739,5203958.8,231418.96,4972539.84,341295.58,5313835.42,3329990.2,808641.33,778213.52,716465.95,5633311.0,5022975.97,-319475.58,-5342451.55
002,2026-01,183,328,657847254.74,404412783.11,3179,151928942.26,298,3411324.92,179548.11,3231776.81,197068.77,3428845.58,689206.36,263733.65,152645.1,163907.83,1269492.95,1559063.33,2159352.63,600289.3
003,2026-01,183,305,611436819.77,457460887.36,3527,197085147.96,450,4190688.32,125382.38,4065305.94,251289.71,4316595.65,1855852.03,507621.19,427352.07,431721.28,3222546.58,2346928.42,1094049.07,-1252879.35
004,2026-01,169,330,726155674.12,482121813.18,3584,425680320.59,264,3506995.83,114179.7,3392816.12,194527.16,3587343.29,729461.63,290865.94,181727.81,199132.13,1401187.51,1875415.63,2186155.78,310740.14
005,2026-01,189,343,1700670386.4,652715896.48,3064,247713501.44,692,5141192.26,1374113.49,3767078.77,289230.17,4056308.94,3244248.89,823486.74,727265.76,616342.96,5411344.36,-182764.52,-1355035.41,-1172270.89
006,2026-01,173,299,791846260.52,301811326.53,2980,253887790.28,256,2733037.06,248789.68,2484247.38,191626.08,2675873.45,773989.68,241794.29,159852.52,195482.03,1371118.52,2444365.2,1304754.94,-1139610.26
007,2026-01,173,300,849385237.1,482296754.76,3589,712361040.12,251,3260641.71,143730.63,3116911.09,188064.33,3304975.42,708142.98,276653.47,174935.91,226183.57,1385915.93,-1657444.32,1919059.49,3576503.81
008,2026-01,150,287,985351132.74,462753764.07,2622,210613094.28,456,3418175.95,323208.97,3094966.98,242400.19,3337367.18,2010571.54,556573.2,426291.39,617086.79,3610522.93,-2927222.21,-273155.75,2654066.46
009,2026-01,157,280,1185495100.62,389657873.34,2720,225826170.63,233,2645982.86,2127400.96,518581.9,160559.13,679141.04,711906.29,251365.8,131042.69,173440.57,1267755.35,1520060.66,-588614.31,-2108674.97
010,2026-01,149,286,756877917.9,403170988.83,2658,211553782.78,259,3566552.82,1501602.54,2064950.28,206431.13,2271381.41,681346.62,280493.03,136421.68,183826.81,1282088.13,954970.81,989293.28,34322.46
011,2026-01,147,281,697839833.34,451790070.87,2833,98734292.87,215,3274881.83,384932.55,2889949.28,164507.06,3054456.34,667399.58,263622.59,133044.34,174897.68,1238964.19,2988627.77,1815492.15,-1173135.62
012,2026-01,171,284,664003712.72,485744996.18,2624,184075478.74,403,3341292.35,234846.97,3106445.37,189124.75,3295570.13,1686113.58,536977.21,328911.98,354405.76,2906408.53,2716242.92,389161.6,-2327081.32
013,2026-01,206,320,905604597.08,555141292.65,2923,222607872.44,725,4556761.32,340220.74,4216540.58,270700.78,4487241.36,3343618.02,1052926.81,801794.58,675366.58,5873706.0,2325973.61,-1386464.64,-3712438.25
014,2026-01,175,321,611863652.86,357406862.84,3313,156182634.3,277,2624005.91,123750.56,2500255.35,187494.56,2687749.91,679304.75,221217.16,138350.17,141423.59,1180295.67,584384.79,1507454.24,923069.45
015,2026-01,169,304,865054562.23,452402922.84,2789,272318586.65,446,3224622.3,692588.67,2532033.64,215101.23,2747134.87,1451775.06,721102.31,371572.85,476525.15,3020975.37,1830380.7,-273840.51,-2104221.21
016,2026-01,139,249,492823047.81,307184100.79,2910,383419976.64,225,2536452.56,92208.65,2444243.91,158296.79,2602540.7,695993.49,234608.46,131006.07,168182.42,1229790.43,253768.64,1372750.26,1118981.63
017,2026-01,252,466,986311618.81,1085207945.18,4367,387398112.4,1313,9330945.88,235059.03,9095886.85,879528.56,9975415.41,3536570.22,1079917.97,1223515.0,784507.0,6624510.19,1500109.42,3350905.22,1850795.8
018,2026-01,208,369,904508684.74,420755907.79,4111,815102943.9,443,3594807.05,162610.92,3432196.13,427398.39,3859594.52,655023.05,255343.01,173612.43,165193.3,1249171.79,-4224382.16,2610422.73,6834804.89
019,2026-01,243,434,1061263066.41,725871880.24,3859,330150655.44,1055,6142929.9,590670.1,5552259.8,666109.12,6218368.92,1427849.94,638260.35,491957.83,368915.29,2926983.41,1273213.35,3291385.51,2018172.16
020,2026-01,182,343,743468955.63,603359848.94,3731,210054981.52,612,4655216.84,207481.4,4447735.45,401008.21,4848743.66,1780644.84,592960.91,449798.95,358807.95,3182212.66,-932923.94,1666531.0,2599454.94
021,2026-01,123,231,670009415.7,616514598.62,2201,367014610.78,429,4779974.37,115528.33,4664446.04,173616.17,4838062.21,1836541.19,568624.13,316649.84,374626.94,3096442.11,8661856.23,1741620.1,-6920236.14
022,2026-01,151,275,692980848.08,467434825.26,2721,173832292.28,443,3918563.12,208640.28,3709922.84,200550.63,3910473.46,1938898.13,570985.33,393298.65,486859.92,3390042.03,972383.48,520431.44,-451952.05
023,2026-01,191,337,896606321.75,583167734.78,2905,455665301.46,692,4751390.24,250588.97,4500801.28,362597.57,4863398.84,1383279.65,530577.58,356293.17,394362.39,2664512.78,2518638.12,2198886.06,-319752.06
024,2026-01,152,262,586743335.53,424373468.7,2641,224579531.34,478,3905247.51,88760.84,3816486.68,237734.86,4054221.53,1825613.76,600851.82,385225.56,512429.0,3324120.14,-3711835.68,730101.39,4441937.07
