transaction_id,account_id,transaction_datetime,transaction_type,direction,channel,amount,counterparty_type,transfer_scope,counterparty_bank_id,transaction_branch_id,transaction_status,merchant_category,failure_reason
T0000180703,A0019924,2026-10-11 09:37:47,SERVICE_PAYMENT,DEBIT,WEB,5169.32,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180704,A0016588,2026-10-11 10:17:37,CASH_WITHDRAWAL,DEBIT,ATM,1723.71,OTHER,,,,COMPLETED,,
T0000180705,A0013971,2026-10-11 10:38:16,TRANSFER_OUT,DEBIT,MOBILE,33691.32,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180706,A0019973,2026-10-11 10:38:16,TRANSFER_IN,CREDIT,MOBILE,33691.32,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180707,A0008325,2026-10-11 10:45:35,TRANSFER_IN,CREDIT,MOBILE,14074.65,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180708,A0017110,2026-10-11 10:45:35,TRANSFER_OUT,DEBIT,MOBILE,14074.65,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180709,A0012929,2026-10-11 11:08:22,DEBIT_PURCHASE,DEBIT,POS,797.46,MERCHANT,,,,COMPLETED,TRANSPORT,
T0000180710,A0013244,2026-10-11 11:11:18,TRANSFER_IN,CREDIT,MOBILE,551.66,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180711,A0019890,2026-10-11 11:11:18,TRANSFER_OUT,DEBIT,MOBILE,551.66,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180712,A0015069,2026-10-11 11:26:40,TRANSFER_IN,CREDIT,MOBILE,5934.83,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180713,A0019973,2026-10-11 11:26:40,TRANSFER_OUT,DEBIT,MOBILE,5934.83,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180714,A0014020,2026-10-11 11:32:39,DEBIT_PURCHASE,DEBIT,POS,5156.23,MERCHANT,,,,COMPLETED,RESTAURANTS,
T0000180715,A0013269,2026-10-11 12:30:24,DEBIT_PURCHASE,DEBIT,POS,1054.78,MERCHANT,,,,COMPLETED,TELECOMMUNICATIONS,
T0000180716,A0007633,2026-10-11 13:08:56,TRANSFER_IN,CREDIT,MOBILE,138463.71,EMPLOYER,,,,COMPLETED,,
T0000180717,A0016966,2026-10-11 13:16:57,TRANSFER_IN,CREDIT,MOBILE,2420.82,OTHER,,,,COMPLETED,,
T0000180718,A0002070,2026-10-11 13:45:16,TRANSFER_OUT,DEBIT,MOBILE,558807.01,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180719,A0017483,2026-10-11 13:45:16,TRANSFER_IN,CREDIT,MOBILE,558807.01,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180720,A0012897,2026-10-11 13:46:51,DEBIT_PURCHASE,DEBIT,POS,594.22,MERCHANT,,,,COMPLETED,HEALTHCARE,
T0000180721,A0019924,2026-10-11 13:53:59,TRANSFER_IN,CREDIT,MOBILE,27814.73,EMPLOYER,,,,COMPLETED,,
T0000180722,A0013244,2026-10-11 13:57:13,TRANSFER_OUT,DEBIT,MOBILE,1023.99,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,FAILED,,AUTHENTICATION_FAILED
T0000180723,A0017921,2026-10-11 14:01:34,DEBIT_PURCHASE,DEBIT,POS,3299.51,MERCHANT,,,,COMPLETED,AUTOMOTIVE,
T0000180724,A0007745,2026-10-11 14:30:39,DEBIT_PURCHASE,DEBIT,POS,6323.09,MERCHANT,,,,COMPLETED,TRAVEL,
T0000180725,A0011465,2026-10-11 14:44:59,SERVICE_PAYMENT,DEBIT,MOBILE,1889.68,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180726,A0007745,2026-10-11 15:19:29,TRANSFER_OUT,DEBIT,MOBILE,68292.32,OTHER_BANK,DOMESTIC_EXTERNAL,B003,,COMPLETED,,
T0000180727,A0019694,2026-10-11 15:32:46,DEBIT_PURCHASE,DEBIT,POS,134.42,MERCHANT,,,,COMPLETED,EDUCATION,
T0000180728,A0018594,2026-10-11 15:35:14,TRANSFER_IN,CREDIT,MOBILE,154530.35,OTHER,,,,COMPLETED,,
T0000180729,A0015352,2026-10-11 15:39:11,TRANSFER_IN,CREDIT,MOBILE,10706.17,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180730,A0017004,2026-10-11 15:39:11,TRANSFER_OUT,DEBIT,MOBILE,10706.17,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180731,A0019615,2026-10-11 15:42:36,DEBIT_PURCHASE,DEBIT,POS,2300.31,MERCHANT,,,,COMPLETED,GROCERIES,
T0000180732,A0016330,2026-10-11 15:52:55,TRANSFER_OUT,DEBIT,WEB,1671.2,OTHER,,,,COMPLETED,,
T0000180733,A0011354,2026-10-11 16:01:29,TRANSFER_IN,CREDIT,MOBILE,10349.62,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000180734,A0000819,2026-10-11 16:29:15,DEBIT_PURCHASE,DEBIT,POS,1016.39,MERCHANT,,,,COMPLETED,ECOMMERCE,
T0000180735,A0001887,2026-10-11 17:22:12,TRANSFER_OUT,DEBIT,WEB,112.73,GOVERNMENT,,,,COMPLETED,,
T0000180736,A0015656,2026-10-11 17:43:55,DEBIT_PURCHASE,DEBIT,POS,1893.09,MERCHANT,,,,COMPLETED,TELECOMMUNICATIONS,
T0000180737,A0014802,2026-10-11 17:58:16,SERVICE_PAYMENT,DEBIT,MOBILE,784.21,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180738,A0019694,2026-10-11 18:15:23,DEBIT_PURCHASE,DEBIT,POS,666.59,MERCHANT,,,,COMPLETED,RESTAURANTS,
T0000180739,A0011464,2026-10-11 18:37:24,DEBIT_PURCHASE,DEBIT,POS,989.92,MERCHANT,,,,COMPLETED,PHARMACY,
T0000180740,A0008332,2026-10-11 19:06:22,CASH_WITHDRAWAL,DEBIT,ATM,4908.78,OTHER,,,,COMPLETED,,
T0000180741,A0013731,2026-10-11 19:10:36,SERVICE_PAYMENT,DEBIT,WEB,2085.35,GOVERNMENT,,,,COMPLETED,,
T0000180742,A0011808,2026-10-11 19:25:32,TRANSFER_OUT,DEBIT,WEB,10511.19,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000180743,A0000819,2026-10-11 19:44:06,DEBIT_PURCHASE,DEBIT,POS,1156.91,MERCHANT,,,,FAILED,PROFESSIONAL_SERVICES,TECHNICAL_ERROR
T0000180744,A0012826,2026-10-11 19:47:36,TRANSFER_OUT,DEBIT,WEB,14668.97,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180745,A0019350,2026-10-11 19:47:36,TRANSFER_IN,CREDIT,WEB,14668.97,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180746,A0008332,2026-10-11 19:58:58,DEBIT_PURCHASE,DEBIT,POS,3239.5,MERCHANT,,,,COMPLETED,ENTERTAINMENT,
T0000180747,A0005284,2026-10-11 20:04:43,DEBIT_PURCHASE,DEBIT,POS,4509.61,MERCHANT,,,,COMPLETED,TRAVEL,
T0000180748,A0015734,2026-10-11 20:26:09,DEBIT_PURCHASE,DEBIT,POS,1644.81,MERCHANT,,,,COMPLETED,TELECOMMUNICATIONS,
T0000180749,A0013701,2026-10-11 20:48:25,DEBIT_PURCHASE,DEBIT,POS,3963.85,MERCHANT,,,,COMPLETED,GROCERIES,
T0000180750,A0017902,2026-10-11 20:59:46,TRANSFER_IN,CREDIT,MOBILE,16592.26,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000180751,A0011465,2026-10-11 21:04:37,TRANSFER_OUT,DEBIT,WEB,4111.5,OTHER_BANK,DOMESTIC_EXTERNAL,B003,,COMPLETED,,
T0000180752,A0011889,2026-10-11 21:51:36,DEBIT_PURCHASE,DEBIT,POS,4081.91,MERCHANT,,,,COMPLETED,UTILITIES,
T0000180753,A0019262,2026-10-11 21:54:37,TRANSFER_IN,CREDIT,MOBILE,38395.47,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180754,A0019370,2026-10-11 21:54:37,TRANSFER_OUT,DEBIT,MOBILE,38395.47,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180755,A0015069,2026-10-11 21:59:02,SERVICE_PAYMENT,DEBIT,WEB,1486.8,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180756,A0020446,2026-10-11 22:07:23,TRANSFER_IN,CREDIT,MOBILE,24664.14,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000180757,A0020446,2026-10-11 22:37:40,DEBIT_PURCHASE,DEBIT,POS,358.8,MERCHANT,,,,COMPLETED,FUEL,
T0000180758,A0009949,2026-10-11 22:37:48,SERVICE_PAYMENT,DEBIT,MOBILE,3370.74,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180759,A0011809,2026-10-11 23:19:03,CASH_WITHDRAWAL,DEBIT,ATM,4703.41,OTHER,,,,COMPLETED,,
T0000180760,A0018211,2026-10-11 23:24:54,DEBIT_PURCHASE,DEBIT,POS,692.21,MERCHANT,,,,COMPLETED,EDUCATION,
T0000180761,A0013822,2026-10-11 23:29:54,SERVICE_PAYMENT,DEBIT,MOBILE,9534.78,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180762,A0018751,2026-10-11 23:34:59,DEBIT_PURCHASE,DEBIT,POS,5020.65,MERCHANT,,,,COMPLETED,ECOMMERCE,
T0000180763,A0009609,2026-10-11 23:50:35,TRANSFER_OUT,DEBIT,WEB,358.32,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180764,A0019757,2026-10-11 23:50:35,TRANSFER_IN,CREDIT,WEB,358.32,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180765,A0019239,2026-10-12 00:18:45,SERVICE_PAYMENT,DEBIT,AUTOMATIC,70419.86,GOVERNMENT,,,,COMPLETED,,
T0000180766,A0020724,2026-10-12 00:59:03,SERVICE_PAYMENT,DEBIT,AUTOMATIC,28.71,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180767,A0009443,2026-10-12 03:44:19,SERVICE_PAYMENT,DEBIT,AUTOMATIC,167.71,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180768,A0019350,2026-10-12 05:10:25,SERVICE_PAYMENT,DEBIT,MOBILE,777.24,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180769,A0002675,2026-10-12 06:12:56,TRANSFER_OUT,DEBIT,MOBILE,175590.81,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000180770,A0016588,2026-10-12 06:26:12,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1094.22,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180771,A0016395,2026-10-12 07:25:00,TRANSFER_OUT,DEBIT,MOBILE,4731.78,GOVERNMENT,,,,COMPLETED,,
T0000180772,A0014401,2026-10-12 07:32:38,CASH_WITHDRAWAL,DEBIT,ATM,3713.01,OTHER,,,,COMPLETED,,
T0000180773,A0013297,2026-10-12 07:52:38,TRANSFER_IN,CREDIT,WEB,22698.11,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180774,A0017622,2026-10-12 07:52:38,TRANSFER_OUT,DEBIT,WEB,22698.11,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180775,A0000326,2026-10-12 08:09:43,TRANSFER_IN,CREDIT,WEB,1006.81,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180776,A0001732,2026-10-12 08:09:43,TRANSFER_OUT,DEBIT,WEB,1006.81,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180777,A0016966,2026-10-12 08:32:59,TRANSFER_IN,CREDIT,MOBILE,2913.99,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000180778,A0016588,2026-10-12 08:57:00,TRANSFER_OUT,DEBIT,WEB,13712.72,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180779,A0019350,2026-10-12 08:57:00,TRANSFER_IN,CREDIT,WEB,13712.72,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180780,A0019973,2026-10-12 09:00:19,TRANSFER_OUT,DEBIT,BRANCH,44137.33,BTYT_CUSTOMER,INTERNAL,B000,019,FAILED,,INSUFFICIENT_FUNDS
T0000180781,A0020401,2026-10-12 09:04:18,CASH_WITHDRAWAL,DEBIT,BRANCH,886.36,OTHER,,,017,COMPLETED,,
T0000180782,A0019991,2026-10-12 09:10:59,TRANSFER_IN,CREDIT,MOBILE,14797.37,OTHER_BANK,DOMESTIC_EXTERNAL,B004,,COMPLETED,,
T0000180783,A0002675,2026-10-12 09:29:55,TRANSFER_OUT,DEBIT,BRANCH,72377.44,SUPPLIER,,,018,COMPLETED,,
T0000180784,A0012676,2026-10-12 09:42:34,SERVICE_PAYMENT,DEBIT,AUTOMATIC,1516.68,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180785,A0002675,2026-10-12 10:10:03,TRANSFER_OUT,DEBIT,BRANCH,257779.35,OTHER_BANK,DOMESTIC_EXTERNAL,B006,015,FAILED,,INSUFFICIENT_FUNDS
T0000180786,A0019254,2026-10-12 10:14:39,TRANSFER_IN,CREDIT,WEB,1846.94,OTHER,,,,COMPLETED,,
T0000180787,A0019863,2026-10-12 10:19:21,CASH_WITHDRAWAL,DEBIT,ATM,3078.79,OTHER,,,,COMPLETED,,
T0000180788,A0018371,2026-10-12 10:34:30,CASH_DEPOSIT,CREDIT,BRANCH,214.55,OTHER,,,037,COMPLETED,,
T0000180789,A0017921,2026-10-12 10:54:03,SERVICE_PAYMENT,DEBIT,MOBILE,2177.66,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180790,A0017921,2026-10-12 11:13:44,CASH_WITHDRAWAL,DEBIT,ATM,5428.9,OTHER,,,,COMPLETED,,
T0000180791,A0012718,2026-10-12 11:35:19,TRANSFER_IN,CREDIT,BRANCH,20526.47,OTHER,,,029,COMPLETED,,
T0000180792,A0019924,2026-10-12 11:35:21,SERVICE_PAYMENT,DEBIT,BRANCH,4247.57,SERVICE_PROVIDER,,,019,COMPLETED,,
T0000180793,A0007191,2026-10-12 11:38:24,TRANSFER_OUT,DEBIT,BRANCH,18056.01,OTHER_BANK,DOMESTIC_EXTERNAL,B003,011,COMPLETED,,
T0000180794,A0009609,2026-10-12 11:39:32,CASH_WITHDRAWAL,DEBIT,ATM,4814.55,OTHER,,,,COMPLETED,,
T0000180795,A0019615,2026-10-12 11:44:12,DEBIT_PURCHASE,DEBIT,POS,17661.63,MERCHANT,,,,COMPLETED,TRAVEL,
T0000180796,A0011718,2026-10-12 11:51:10,TRANSFER_IN,CREDIT,MOBILE,14285.77,OTHER_BANK,INTERNATIONAL,B107,,COMPLETED,,
T0000180797,A0018594,2026-10-12 11:55:52,TRANSFER_OUT,DEBIT,BRANCH,142627.95,SUPPLIER,,,013,COMPLETED,,
T0000180798,A0020446,2026-10-12 12:04:13,SERVICE_PAYMENT,DEBIT,BRANCH,9259.6,GOVERNMENT,,,022,COMPLETED,,
T0000180799,A0017921,2026-10-12 12:05:14,TRANSFER_IN,CREDIT,MOBILE,3441.57,OTHER,,,,COMPLETED,,
T0000180800,A0017921,2026-10-12 12:11:34,CASH_WITHDRAWAL,DEBIT,ATM,596.9,OTHER,,,,COMPLETED,,
T0000180801,A0019677,2026-10-12 12:13:08,SERVICE_PAYMENT,DEBIT,WEB,67956.8,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180802,A0007072,2026-10-12 12:14:16,SERVICE_PAYMENT,DEBIT,BRANCH,1656.73,SERVICE_PROVIDER,,,021,COMPLETED,,
T0000180803,A0012880,2026-10-12 12:21:15,TRANSFER_OUT,DEBIT,BRANCH,494.27,OTHER_BANK,DOMESTIC_EXTERNAL,B003,030,COMPLETED,,
T0000180804,A0018737,2026-10-12 12:48:46,CASH_WITHDRAWAL,DEBIT,BRANCH,8135.88,OTHER,,,024,COMPLETED,,
T0000180805,A0020092,2026-10-12 12:51:51,TRANSFER_IN,CREDIT,WEB,35890.53,OTHER_BANK,DOMESTIC_EXTERNAL,B006,,COMPLETED,,
T0000180806,A0003888,2026-10-12 12:57:37,TRANSFER_IN,CREDIT,MOBILE,5161.14,OTHER_BANK,DOMESTIC_EXTERNAL,B001,,COMPLETED,,
T0000180807,A0003388,2026-10-12 13:01:01,DEBIT_PURCHASE,DEBIT,POS,2280.88,MERCHANT,,,,COMPLETED,GROCERIES,
T0000180808,A0004186,2026-10-12 13:05:14,SERVICE_PAYMENT,DEBIT,MOBILE,268.4,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180809,A0010792,2026-10-12 13:19:23,DEBIT_PURCHASE,DEBIT,POS,58823.31,MERCHANT,,,,COMPLETED,TRAVEL,
T0000180810,A0014165,2026-10-12 13:19:30,SERVICE_PAYMENT,DEBIT,WEB,687.5,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180811,A0002072,2026-10-12 13:26:19,SERVICE_PAYMENT,DEBIT,WEB,193790.15,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180812,A0000303,2026-10-12 13:37:11,LOAN_PAYMENT,DEBIT,BRANCH,20255.96,LOAN_ACCOUNT,,,022,COMPLETED,,
T0000180813,A0002073,2026-10-12 13:43:26,TRANSFER_OUT,DEBIT,WEB,5020.82,SUPPLIER,,,,COMPLETED,,
T0000180814,A0019863,2026-10-12 13:43:49,DEBIT_PURCHASE,DEBIT,POS,846.39,MERCHANT,,,,COMPLETED,TELECOMMUNICATIONS,
T0000180815,A0015069,2026-10-12 13:45:08,SERVICE_PAYMENT,DEBIT,WEB,1330.92,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180816,A0020092,2026-10-12 13:48:01,SERVICE_PAYMENT,DEBIT,MOBILE,15678.99,SUPPLIER,,,,COMPLETED,,
T0000180817,A0002675,2026-10-12 13:53:00,DEBIT_PURCHASE,DEBIT,POS,33416.8,MERCHANT,,,,COMPLETED,GROCERIES,
T0000180818,A0016254,2026-10-12 14:06:03,DEBIT_PURCHASE,DEBIT,POS,647.01,MERCHANT,,,,COMPLETED,PHARMACY,
T0000180819,A0013701,2026-10-12 14:06:09,SERVICE_PAYMENT,DEBIT,MOBILE,6043.15,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180820,A0020092,2026-10-12 14:15:17,TRANSFER_OUT,DEBIT,WEB,37524.29,GOVERNMENT,,,,COMPLETED,,
T0000180821,A0008281,2026-10-12 14:18:00,SERVICE_PAYMENT,DEBIT,WEB,3719.29,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180822,A0019677,2026-10-12 14:24:53,CASH_WITHDRAWAL,DEBIT,ATM,51824.88,OTHER,,,,COMPLETED,,
T0000180823,A0019898,2026-10-12 14:39:09,TRANSFER_IN,CREDIT,MOBILE,2713.82,OTHER,,,,COMPLETED,,
T0000180824,A0020763,2026-10-12 14:41:57,TRANSFER_OUT,DEBIT,MOBILE,6031.43,GOVERNMENT,,,,FAILED,,INSUFFICIENT_FUNDS
T0000180825,A0018474,2026-10-12 14:50:18,SERVICE_PAYMENT,DEBIT,WEB,5744.91,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180826,A0002675,2026-10-12 14:56:04,TRANSFER_OUT,DEBIT,MOBILE,131494.61,OTHER_BANK,DOMESTIC_EXTERNAL,B010,,COMPLETED,,
T0000180827,A0008331,2026-10-12 14:57:21,CASH_WITHDRAWAL,DEBIT,BRANCH,4431.24,OTHER,,,005,COMPLETED,,
T0000180828,A0019235,2026-10-12 15:02:35,SERVICE_PAYMENT,DEBIT,MOBILE,645.87,GOVERNMENT,,,,COMPLETED,,
T0000180829,A0018737,2026-10-12 15:04:12,TRANSFER_IN,CREDIT,BRANCH,22661.66,OTHER_BANK,DOMESTIC_EXTERNAL,B011,003,COMPLETED,,
T0000180830,A0014599,2026-10-12 15:10:24,CASH_DEPOSIT,CREDIT,BRANCH,4476.29,OTHER,,,028,COMPLETED,,
T0000180831,A0014896,2026-10-12 15:13:09,TRANSFER_OUT,DEBIT,MOBILE,5310.05,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180832,A0019350,2026-10-12 15:13:09,TRANSFER_IN,CREDIT,MOBILE,5310.05,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180833,A0018594,2026-10-12 15:17:40,TRANSFER_IN,CREDIT,BRANCH,5858.56,GOVERNMENT,,,008,COMPLETED,,
T0000180834,A0017004,2026-10-12 15:22:07,SERVICE_PAYMENT,DEBIT,WEB,10212.78,GOVERNMENT,,,,COMPLETED,,
T0000180835,A0013244,2026-10-12 15:28:32,CASH_DEPOSIT,CREDIT,BRANCH,247.45,OTHER,,,019,COMPLETED,,
T0000180836,A0009795,2026-10-12 15:31:18,TRANSFER_OUT,DEBIT,MOBILE,25320.61,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180837,A0017898,2026-10-12 15:31:18,TRANSFER_IN,CREDIT,MOBILE,25320.61,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180838,A0001732,2026-10-12 15:33:43,CASH_DEPOSIT,CREDIT,BRANCH,210.09,OTHER,,,017,COMPLETED,,
T0000180839,A0016254,2026-10-12 15:36:31,TRANSFER_IN,CREDIT,MOBILE,52822.65,OTHER_BANK,DOMESTIC_EXTERNAL,B007,,COMPLETED,,
T0000180840,A0017893,2026-10-12 15:48:17,CASH_DEPOSIT,CREDIT,BRANCH,3977.39,OTHER,,,032,COMPLETED,,
T0000180841,A0014441,2026-10-12 16:01:42,TRANSFER_IN,CREDIT,BRANCH,105.19,OTHER_BANK,INTERNATIONAL,B104,013,COMPLETED,,
T0000180842,A0017308,2026-10-12 16:13:00,SERVICE_PAYMENT,DEBIT,MOBILE,2094.77,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180843,A0008281,2026-10-12 16:19:47,SERVICE_PAYMENT,DEBIT,MOBILE,3603.11,GOVERNMENT,,,,COMPLETED,,
T0000180844,A0020472,2026-10-12 16:20:56,SERVICE_PAYMENT,DEBIT,WEB,2086.49,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180845,A0019254,2026-10-12 16:46:04,TRANSFER_IN,CREDIT,BRANCH,4665.66,OTHER_BANK,INTERNATIONAL,B105,010,COMPLETED,,
T0000180846,A0014300,2026-10-12 16:52:39,SERVICE_PAYMENT,DEBIT,BRANCH,2816.99,GOVERNMENT,,,036,COMPLETED,,
T0000180847,A0016410,2026-10-12 17:13:47,TRANSFER_IN,CREDIT,WEB,20062.1,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180848,A0018189,2026-10-12 17:13:47,TRANSFER_OUT,DEBIT,WEB,20062.1,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180849,A0005367,2026-10-12 17:36:04,DEBIT_PURCHASE,DEBIT,POS,174.01,MERCHANT,,,,COMPLETED,RESTAURANTS,
T0000180850,A0017446,2026-10-12 17:37:32,TRANSFER_IN,CREDIT,MOBILE,39440.45,EMPLOYER,,,,COMPLETED,,
T0000180851,A0019038,2026-10-12 17:37:46,DEBIT_PURCHASE,DEBIT,POS,4730.1,MERCHANT,,,,COMPLETED,PROFESSIONAL_SERVICES,
T0000180852,A0003888,2026-10-12 17:51:36,SERVICE_PAYMENT,DEBIT,WEB,510.42,GOVERNMENT,,,,COMPLETED,,
T0000180853,A0014802,2026-10-12 17:59:58,DEBIT_PURCHASE,DEBIT,POS,1520.3,MERCHANT,,,,COMPLETED,HEALTHCARE,
T0000180854,A0019924,2026-10-12 18:04:14,DEBIT_PURCHASE,DEBIT,POS,3282.05,MERCHANT,,,,COMPLETED,GROCERIES,
T0000180855,A0000100,2026-10-12 18:12:06,DEBIT_PURCHASE,DEBIT,POS,909.2,MERCHANT,,,,COMPLETED,TRANSPORT,
T0000180856,A0009795,2026-10-12 18:38:05,SERVICE_PAYMENT,DEBIT,MOBILE,8361.22,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180857,A0017308,2026-10-12 18:40:32,SERVICE_PAYMENT,DEBIT,MOBILE,2917.91,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180858,A0018626,2026-10-12 18:57:10,DEBIT_PURCHASE,DEBIT,POS,10004.15,MERCHANT,,,,COMPLETED,OTHER,
T0000180859,A0018203,2026-10-12 19:05:19,SERVICE_PAYMENT,DEBIT,MOBILE,1777.41,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180860,A0018626,2026-10-12 19:05:58,DEBIT_PURCHASE,DEBIT,POS,32061.6,MERCHANT,,,,COMPLETED,TRAVEL,
T0000180861,A0018189,2026-10-12 19:25:53,DEBIT_PURCHASE,DEBIT,POS,782.96,MERCHANT,,,,COMPLETED,UTILITIES,
T0000180862,A0013360,2026-10-12 19:43:33,CASH_WITHDRAWAL,DEBIT,ATM,3660.97,OTHER,,,,COMPLETED,,
T0000180863,A0007191,2026-10-12 19:44:43,SERVICE_PAYMENT,DEBIT,WEB,9086.8,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180864,A0006927,2026-10-12 19:47:40,CASH_WITHDRAWAL,DEBIT,ATM,4201.69,OTHER,,,,COMPLETED,,
T0000180865,A0002675,2026-10-12 19:50:20,CASH_WITHDRAWAL,DEBIT,ATM,29695.1,OTHER,,,,FAILED,,INSUFFICIENT_FUNDS
T0000180866,A0000819,2026-10-12 20:00:06,SERVICE_PAYMENT,DEBIT,MOBILE,2610.85,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180867,A0002481,2026-10-12 20:21:32,TRANSFER_OUT,DEBIT,MOBILE,147293.8,SUPPLIER,,,,COMPLETED,,
T0000180868,A0003388,2026-10-12 20:30:12,DEBIT_PURCHASE,DEBIT,POS,4602.1,MERCHANT,,,,COMPLETED,PROFESSIONAL_SERVICES,
T0000180869,A0019991,2026-10-12 20:52:36,TRANSFER_OUT,DEBIT,MOBILE,28401.61,OTHER,,,,COMPLETED,,
T0000180870,A0018751,2026-10-12 21:20:04,SERVICE_PAYMENT,DEBIT,WEB,4938.81,SERVICE_PROVIDER,,,,COMPLETED,,
T0000180871,A0013517,2026-10-12 21:21:03,TRANSFER_OUT,DEBIT,MOBILE,17533.41,OTHER_BANK,DOMESTIC_EXTERNAL,B005,,COMPLETED,,
T0000180872,A0007072,2026-10-12 21:24:49,TRANSFER_OUT,DEBIT,WEB,18280.65,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180873,A0019694,2026-10-12 21:24:49,TRANSFER_IN,CREDIT,WEB,18280.65,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180874,A0014274,2026-10-12 21:33:47,DEBIT_PURCHASE,DEBIT,POS,1884.2,MERCHANT,,,,COMPLETED,HOME,
T0000180875,A0012394,2026-10-12 21:33:55,TRANSFER_IN,CREDIT,MOBILE,13175.94,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180876,A0020446,2026-10-12 21:33:55,TRANSFER_OUT,DEBIT,MOBILE,13175.94,BTYT_CUSTOMER,INTERNAL,B000,,COMPLETED,,
T0000180877,A0008332,2026-10-12 21:47:23,TRANSFER_IN,CREDIT,MOBILE,34294.81,GOVERNMENT,,,,COMPLETED,,
T0000180878,A0009797,2026-10-12 23:05:15,DEBIT_PURCHASE,DEBIT,POS,8767.57,MERCHANT,,,,COMPLETED,GROCERIES,
