loan_id,origination_month_internal,lifecycle_seed,resolution_month_internal,terminal_event_internal,pre2021_inherited_state
L0039942,2024-11,739942,2026-04,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0039943,2015-10,739943,2025-01,EARLY_PREPAYMENT,CURRENT
L0039944,2022-08,739944,2024-10,EARLY_PREPAYMENT,CURRENT
L0039945,2026-01,739945,2026-01,EARLY_PREPAYMENT,CURRENT
L0039946,2026-08,739946,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0039947,2004-02,739947,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0039948,2008-06,739948,2009-05,SCHEDULED_MATURITY,CURRENT
L0039949,2016-11,739949,2022-12,SCHEDULED_MATURITY,CURRENT
L0039950,1999-08,739950,2026-09,WRITE_OFF,SEVERE_DELINQUENCY
L0039951,2002-08,739951,2007-03,EARLY_PREPAYMENT,CURRENT
L0039952,2003-09,739952,2006-09,EARLY_PREPAYMENT,CURRENT
L0039953,2018-11,739953,2019-06,EARLY_PREPAYMENT,CURRENT
L0039954,2023-11,739954,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0039955,2025-03,739955,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0039956,2007-09,739956,2007-12,EARLY_PREPAYMENT,CURRENT
L0039957,2012-04,739957,2014-03,EARLY_PREPAYMENT,CURRENT
L0039958,2026-06,739958,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0039959,2009-05,739959,2010-09,SCHEDULED_MATURITY,CURRENT
L0039960,2020-12,739960,2023-01,EARLY_PREPAYMENT,CURRENT
L0039961,2021-04,739961,2024-01,EARLY_PREPAYMENT,CURRENT
L0039962,2022-04,739962,2023-09,SCHEDULED_MATURITY,CURRENT
L0039963,2023-11,739963,2026-04,EARLY_PREPAYMENT,CURRENT
L0039964,2020-02,739964,2026-11,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0039965,2015-05,739965,2015-05,EARLY_PREPAYMENT,CURRENT
L0039966,2019-01,739966,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0039967,2025-11,739967,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0039968,2026-11,739968,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0039969,2024-06,739969,2024-06,EARLY_PREPAYMENT,CURRENT
L0039970,2019-09,739970,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0039971,2021-11,739971,2022-06,EARLY_PREPAYMENT,CURRENT
L0039972,2022-08,739972,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0039973,2014-11,739973,2018-06,EARLY_PREPAYMENT,CURRENT
L0039974,2019-11,739974,2020-08,EARLY_PREPAYMENT,CURRENT
L0039975,2023-12,739975,2024-04,EARLY_PREPAYMENT,CURRENT
L0039976,2024-05,739976,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0039977,2025-07,739977,2026-03,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0039978,2009-02,739978,2015-09,SCHEDULED_MATURITY,CURRENT
L0039979,2024-10,739979,2026-08,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0039980,2019-12,739980,2026-10,EARLY_PREPAYMENT,CURRENT
L0039981,2008-07,739981,2009-01,FACILITY_EXPIRY,CURRENT
L0039982,2009-06,739982,2010-05,FACILITY_EXPIRY,CURRENT
L0039983,2021-04,739983,2022-09,FACILITY_EXPIRY,CURRENT
L0039984,2023-03,739984,2025-01,SCHEDULED_MATURITY,CURRENT
L0039985,2024-05,739985,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0039986,2026-01,739986,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0039987,2021-05,739987,2025-08,SCHEDULED_MATURITY,CURRENT
L0039988,2011-11,739988,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0039989,2015-10,739989,2016-03,EARLY_PREPAYMENT,CURRENT
L0039990,2018-06,739990,2019-05,SCHEDULED_MATURITY,CURRENT
L0039991,2024-10,739991,2026-08,SCHEDULED_MATURITY,CURRENT
L0039992,2009-12,739992,2011-12,SCHEDULED_MATURITY,CURRENT
L0039993,2010-12,739993,2015-05,EARLY_PREPAYMENT,CURRENT
L0039994,2011-06,739994,2013-11,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0039995,2015-03,739995,2025-02,WRITE_OFF,SEVERE_DELINQUENCY
L0039996,2019-05,739996,2022-03,SCHEDULED_MATURITY,CURRENT
L0039997,2023-03,739997,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0039998,2026-12,739998,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0039999,2013-01,739999,2018-01,SCHEDULED_MATURITY,CURRENT
L0040000,2016-08,740000,2026-07,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0040001,2024-10,740001,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040002,2019-09,740002,2020-08,SCHEDULED_MATURITY,CURRENT
L0040003,2023-10,740003,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040004,2025-01,740004,2026-02,SCHEDULED_MATURITY,CURRENT
L0040005,2021-10,740005,2023-07,SCHEDULED_MATURITY,CURRENT
L0040006,2023-07,740006,2023-07,EARLY_PREPAYMENT,CURRENT
L0040007,2026-07,740007,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040008,2025-08,740008,2025-08,EARLY_PREPAYMENT,CURRENT
L0040009,2025-12,740009,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040010,2026-09,740010,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040011,2020-10,740011,2025-02,WRITE_OFF,SEVERE_DELINQUENCY
L0040012,2021-02,740012,2021-02,EARLY_PREPAYMENT,CURRENT
L0040013,2021-03,740013,2024-05,EARLY_PREPAYMENT,CURRENT
L0040014,2025-05,740014,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040015,2022-09,740015,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0040016,2007-03,740016,2009-04,EARLY_PREPAYMENT,CURRENT
L0040017,2011-08,740017,2015-02,EARLY_PREPAYMENT,CURRENT
L0040018,2014-06,740018,2026-03,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040019,2016-05,740019,2017-12,EARLY_PREPAYMENT,CURRENT
L0040020,2017-04,740020,2023-10,EARLY_PREPAYMENT,CURRENT
L0040021,2018-01,740021,2022-02,SCHEDULED_MATURITY,CURRENT
L0040022,2020-03,740022,2022-04,SCHEDULED_MATURITY,CURRENT
L0040023,2013-12,740023,2016-09,EARLY_PREPAYMENT,CURRENT
L0040024,2015-12,740024,2023-04,WRITE_OFF,SEVERE_DELINQUENCY
L0040025,2017-11,740025,2017-11,EARLY_PREPAYMENT,CURRENT
L0040026,2018-03,740026,2019-08,EARLY_PREPAYMENT,CURRENT
L0040027,2023-12,740027,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040028,2024-07,740028,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040029,2025-01,740029,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040030,2025-08,740030,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040031,2001-08,740031,2010-03,EARLY_PREPAYMENT,CURRENT
L0040032,2003-07,740032,2004-01,EARLY_PREPAYMENT,CURRENT
L0040033,2006-04,740033,2021-01,EARLY_PREPAYMENT,CURRENT
L0040034,2007-04,740034,2009-12,EARLY_PREPAYMENT,CURRENT
L0040035,2018-01,740035,2023-10,SCHEDULED_MATURITY,CURRENT
L0040036,2022-01,740036,2023-10,SCHEDULED_MATURITY,CURRENT
L0040037,2024-10,740037,2024-10,EARLY_PREPAYMENT,CURRENT
L0040038,2012-12,740038,2018-01,EARLY_PREPAYMENT,CURRENT
L0040039,2019-01,740039,2025-10,SCHEDULED_MATURITY,CURRENT
L0040040,2023-01,740040,2024-05,FACILITY_EXPIRY,CURRENT
L0040041,2025-04,740041,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040042,2026-09,740042,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040043,2025-12,740043,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040044,2000-11,740044,2005-11,SCHEDULED_MATURITY,CURRENT
L0040045,2006-01,740045,2007-11,SCHEDULED_MATURITY,CURRENT
L0040046,2007-08,740046,2010-06,SCHEDULED_MATURITY,CURRENT
L0040047,2014-04,740047,2026-02,WRITE_OFF,EARLY_DELINQUENCY
L0040048,2015-02,740048,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0040049,2019-03,740049,2021-11,SCHEDULED_MATURITY,CURRENT
L0040050,2024-06,740050,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040051,2025-06,740051,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040052,2025-07,740052,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040053,2005-10,740053,2008-08,SCHEDULED_MATURITY,CURRENT
L0040054,2014-01,740054,2015-10,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040055,2016-02,740055,2018-06,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040056,2018-07,740056,2021-04,FACILITY_EXPIRY,CURRENT
L0040057,2021-08,740057,2022-01,EARLY_PREPAYMENT,CURRENT
L0040058,2015-06,740058,2018-04,SCHEDULED_MATURITY,CURRENT
L0040059,2026-08,740059,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040060,2012-10,740060,2013-06,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040061,2003-12,740061,2008-08,EARLY_PREPAYMENT,CURRENT
L0040062,2005-04,740062,2009-06,SCHEDULED_MATURITY,CURRENT
L0040063,2011-10,740063,2026-04,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0040064,2013-05,740064,2017-06,SCHEDULED_MATURITY,CURRENT
L0040065,2017-05,740065,2022-08,SCHEDULED_MATURITY,CURRENT
L0040066,2021-08,740066,2025-01,EARLY_PREPAYMENT,CURRENT
L0040067,2026-07,740067,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040068,2019-05,740068,2020-10,SCHEDULED_MATURITY,CURRENT
L0040069,2026-01,740069,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040070,2024-06,740070,2026-01,EARLY_PREPAYMENT,CURRENT
L0040071,2017-01,740071,2018-07,SCHEDULED_MATURITY,CURRENT
L0040072,2022-09,740072,2025-05,EARLY_PREPAYMENT,CURRENT
L0040073,2026-09,740073,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040074,2020-11,740074,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040075,2022-06,740075,2024-10,SCHEDULED_MATURITY,CURRENT
L0040076,2001-12,740076,2021-09,EARLY_PREPAYMENT,CURRENT
L0040077,2011-11,740077,2012-02,EARLY_PREPAYMENT,CURRENT
L0040078,2017-06,740078,2020-06,SCHEDULED_MATURITY,CURRENT
L0040079,2011-05,740079,2026-08,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0040080,2006-11,740080,2008-12,SCHEDULED_MATURITY,CURRENT
L0040081,2010-02,740081,2022-01,WRITE_OFF,SEVERE_DELINQUENCY
L0040082,2025-08,740082,2026-06,EARLY_PREPAYMENT,CURRENT
L0040083,2026-01,740083,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040084,2024-01,740084,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040085,2026-10,740085,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040086,2020-10,740086,2021-12,SCHEDULED_MATURITY,CURRENT
L0040087,2003-12,740087,2023-03,WRITE_OFF,SEVERE_DELINQUENCY
L0040088,2006-12,740088,2008-02,EARLY_PREPAYMENT,CURRENT
L0040089,2007-09,740089,2009-05,EARLY_PREPAYMENT,CURRENT
L0040090,2009-04,740090,2026-03,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0040091,2012-11,740091,2016-07,EARLY_PREPAYMENT,CURRENT
L0040092,2014-03,740092,2015-05,SCHEDULED_MATURITY,CURRENT
L0040093,2018-12,740093,2020-11,SCHEDULED_MATURITY,CURRENT
L0040094,2019-05,740094,2020-04,SCHEDULED_MATURITY,CURRENT
L0040095,2021-04,740095,2023-03,SCHEDULED_MATURITY,CURRENT
L0040096,2025-12,740096,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040097,2025-11,740097,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040098,2013-10,740098,2016-08,SCHEDULED_MATURITY,CURRENT
L0040099,2023-01,740099,2025-01,SCHEDULED_MATURITY,CURRENT
L0040100,2024-07,740100,2024-07,EARLY_PREPAYMENT,CURRENT
L0040101,2025-01,740101,2026-12,EARLY_PREPAYMENT,CURRENT
L0040102,2026-09,740102,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040103,2018-08,740103,2018-08,EARLY_PREPAYMENT,CURRENT
L0040104,2019-11,740104,2024-11,SCHEDULED_MATURITY,CURRENT
L0040105,2021-04,740105,2026-08,EARLY_PREPAYMENT,CURRENT
L0040106,2022-03,740106,2023-11,EARLY_PREPAYMENT,CURRENT
L0040107,2010-09,740107,2013-07,SCHEDULED_MATURITY,CURRENT
L0040108,2016-05,740108,2019-04,SCHEDULED_MATURITY,CURRENT
L0040109,2017-09,740109,2019-03,SCHEDULED_MATURITY,CURRENT
L0040110,2019-02,740110,2021-03,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040111,2016-10,740111,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040112,2020-10,740112,2024-03,WRITE_OFF,SEVERE_DELINQUENCY
L0040113,2022-07,740113,2026-12,SCHEDULED_MATURITY,CURRENT
L0040114,2023-01,740114,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040115,2024-02,740115,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040116,2025-03,740116,2026-12,SCHEDULED_MATURITY,CURRENT
L0040117,2015-12,740117,2023-05,WRITE_OFF,SEVERE_DELINQUENCY
L0040118,2023-09,740118,2025-11,SCHEDULED_MATURITY,CURRENT
L0040119,2024-12,740119,2026-03,EARLY_PREPAYMENT,CURRENT
L0040120,2024-12,740120,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040121,1998-05,740121,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040122,2005-10,740122,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040123,2006-03,740123,2026-05,WRITE_OFF,EARLY_DELINQUENCY
L0040124,2012-04,740124,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0040125,2014-08,740125,2017-01,EARLY_PREPAYMENT,CURRENT
L0040126,2015-09,740126,2019-04,EARLY_PREPAYMENT,CURRENT
L0040127,2020-03,740127,2023-10,SCHEDULED_MATURITY,CURRENT
L0040128,2020-08,740128,2023-03,EARLY_PREPAYMENT,CURRENT
L0040129,2023-11,740129,2026-10,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0040130,2018-07,740130,2021-07,SCHEDULED_MATURITY,CURRENT
L0040131,2019-05,740131,2023-10,EARLY_PREPAYMENT,CURRENT
L0040132,2024-11,740132,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040133,2026-11,740133,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040134,2021-08,740134,2023-11,SCHEDULED_MATURITY,CURRENT
L0040135,2024-11,740135,2026-05,SCHEDULED_MATURITY,CURRENT
L0040136,2021-08,740136,2022-05,FACILITY_EXPIRY,CURRENT
L0040137,2022-05,740137,2022-05,EARLY_PREPAYMENT,CURRENT
L0040138,2026-03,740138,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040139,2022-12,740139,2026-02,EARLY_PREPAYMENT,CURRENT
L0040140,2022-06,740140,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040141,2010-09,740141,2019-03,EARLY_PREPAYMENT,CURRENT
L0040142,2015-06,740142,2017-05,EARLY_PREPAYMENT,CURRENT
L0040143,2019-09,740143,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0040144,2022-05,740144,2024-06,WRITE_OFF,CURRENT
L0040145,2021-01,740145,2025-01,SCHEDULED_MATURITY,CURRENT
L0040146,2023-05,740146,2024-03,EARLY_PREPAYMENT,CURRENT
L0040147,2026-11,740147,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040148,2026-02,740148,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040149,2011-07,740149,2012-03,EARLY_PREPAYMENT,CURRENT
L0040150,2014-03,740150,2015-11,SCHEDULED_MATURITY,CURRENT
L0040151,2015-08,740151,2018-09,EARLY_PREPAYMENT,CURRENT
L0040152,2009-11,740152,2026-02,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040153,2014-06,740153,2018-07,EARLY_PREPAYMENT,CURRENT
L0040154,2017-05,740154,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040155,2018-01,740155,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040156,2019-04,740156,2020-10,SCHEDULED_MATURITY,CURRENT
L0040157,2020-06,740157,2021-12,SCHEDULED_MATURITY,CURRENT
L0040158,2025-03,740158,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040159,2002-05,740159,2004-06,SCHEDULED_MATURITY,CURRENT
L0040160,2011-03,740160,2012-06,FACILITY_EXPIRY,CURRENT
L0040161,2012-01,740161,2023-08,FACILITY_EXPIRY,CURRENT
L0040162,2014-11,740162,2015-12,FACILITY_EXPIRY,CURRENT
L0040163,2022-09,740163,2023-05,EARLY_PREPAYMENT,CURRENT
L0040164,2026-09,740164,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040165,2012-05,740165,2015-02,EARLY_PREPAYMENT,CURRENT
L0040166,2015-09,740166,2019-02,EARLY_PREPAYMENT,CURRENT
L0040167,2024-10,740167,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040168,2014-04,740168,2019-06,SCHEDULED_MATURITY,CURRENT
L0040169,2019-10,740169,2021-05,SCHEDULED_MATURITY,CURRENT
L0040170,2023-11,740170,2025-03,EARLY_PREPAYMENT,CURRENT
L0040171,2025-09,740171,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040172,2023-07,740172,2026-11,EARLY_PREPAYMENT,CURRENT
L0040173,2024-06,740173,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040174,2021-11,740174,2022-11,SCHEDULED_MATURITY,CURRENT
L0040175,2021-09,740175,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040176,2010-05,740176,2013-11,SCHEDULED_MATURITY,CURRENT
L0040177,2013-07,740177,2015-09,SCHEDULED_MATURITY,CURRENT
L0040178,2014-09,740178,2026-11,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040179,2015-10,740179,2016-08,EARLY_PREPAYMENT,CURRENT
L0040180,2020-11,740180,2023-04,EARLY_PREPAYMENT,CURRENT
L0040181,2017-06,740181,2020-01,EARLY_PREPAYMENT,CURRENT
L0040182,2025-12,740182,2026-02,EARLY_PREPAYMENT,CURRENT
L0040183,2026-03,740183,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040184,2018-02,740184,2026-01,WRITE_OFF,SEVERE_DELINQUENCY
L0040185,2019-01,740185,2021-03,EARLY_PREPAYMENT,CURRENT
L0040186,2020-11,740186,2020-11,EARLY_PREPAYMENT,CURRENT
L0040187,2016-07,740187,2019-06,SCHEDULED_MATURITY,CURRENT
L0040188,2017-06,740188,2022-11,SCHEDULED_MATURITY,CURRENT
L0040189,2021-06,740189,2025-05,SCHEDULED_MATURITY,CURRENT
L0040190,2022-08,740190,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040191,2025-11,740191,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040192,2026-03,740192,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040193,2026-04,740193,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040194,2026-11,740194,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040195,2026-07,740195,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040196,2019-07,740196,2024-03,EARLY_PREPAYMENT,CURRENT
L0040197,2021-09,740197,2021-09,EARLY_PREPAYMENT,CURRENT
L0040198,2023-09,740198,2024-02,EARLY_PREPAYMENT,CURRENT
L0040199,2024-01,740199,2024-05,SCHEDULED_MATURITY,CURRENT
L0040200,2020-08,740200,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,EARLY_DELINQUENCY
L0040201,2021-02,740201,2021-04,EARLY_PREPAYMENT,CURRENT
L0040202,2006-02,740202,2011-02,SCHEDULED_MATURITY,CURRENT
L0040203,2014-06,740203,2026-01,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040204,2015-10,740204,2016-09,SCHEDULED_MATURITY,CURRENT
L0040205,2018-07,740205,2020-09,EARLY_PREPAYMENT,CURRENT
L0040206,2020-08,740206,2021-03,SCHEDULED_MATURITY,CURRENT
L0040207,2026-09,740207,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040208,2026-09,740208,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040209,2011-08,740209,2016-11,EARLY_PREPAYMENT,CURRENT
L0040210,2012-11,740210,2013-03,EARLY_PREPAYMENT,CURRENT
L0040211,2014-08,740211,2026-04,RESTRUCTURE_AFTER_DEFAULT,EARLY_DELINQUENCY
L0040212,2015-06,740212,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040213,2016-03,740213,2020-05,SCHEDULED_MATURITY,CURRENT
L0040214,2022-10,740214,2026-02,RESTRUCTURE_AFTER_DEFAULT,CURRENT
L0040215,2023-04,740215,2024-07,EARLY_PREPAYMENT,CURRENT
L0040216,2023-05,740216,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040217,2026-06,740217,2026-11,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0040218,2026-04,740218,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040219,2026-12,740219,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040220,2018-01,740220,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0040221,2021-06,740221,,OPEN_DEFAULT_AT_CUTOFF,CURRENT
L0040222,2026-07,740222,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040223,2007-09,740223,2010-01,EARLY_PREPAYMENT,CURRENT
L0040224,2008-11,740224,2008-11,EARLY_PREPAYMENT,CURRENT
L0040225,2009-05,740225,2012-04,SCHEDULED_MATURITY,CURRENT
L0040226,2012-04,740226,2014-04,SCHEDULED_MATURITY,CURRENT
L0040227,2013-11,740227,2014-01,EARLY_PREPAYMENT,CURRENT
L0040228,2016-06,740228,2018-06,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040229,2017-07,740229,2018-11,EARLY_PREPAYMENT,CURRENT
L0040230,2019-09,740230,2021-08,SCHEDULED_MATURITY,CURRENT
L0040231,2022-03,740231,2022-04,EARLY_PREPAYMENT,CURRENT
L0040232,2021-01,740232,2026-05,EARLY_PREPAYMENT,CURRENT
L0040233,2025-05,740233,2026-06,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0040234,2023-05,740234,2025-02,SCHEDULED_MATURITY,CURRENT
L0040235,2024-11,740235,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0040236,2005-08,740236,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040237,2007-07,740237,2011-05,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040238,2008-01,740238,2010-09,SCHEDULED_MATURITY,CURRENT
L0040239,2013-03,740239,2014-06,SCHEDULED_MATURITY,CURRENT
L0040240,2020-07,740240,2022-12,EARLY_PREPAYMENT,CURRENT
L0040241,2021-04,740241,2025-07,SCHEDULED_MATURITY,CURRENT
L0040242,2011-06,740242,2013-02,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040243,2013-03,740243,2013-11,EARLY_PREPAYMENT,CURRENT
L0040244,2015-10,740244,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0040245,2026-08,740245,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040246,2016-03,740246,2017-08,SCHEDULED_MATURITY,CURRENT
L0040247,2019-05,740247,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040248,2021-11,740248,2026-08,WRITE_OFF,CURRENT
L0040249,2024-03,740249,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040250,2025-04,740250,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040251,2003-03,740251,2005-04,SCHEDULED_MATURITY,EARLY_DELINQUENCY
L0040252,2005-10,740252,2007-11,SCHEDULED_MATURITY,CURRENT
L0040253,2010-11,740253,2010-11,EARLY_PREPAYMENT,CURRENT
L0040254,2013-11,740254,,OPEN_DEFAULT_AT_CUTOFF,SEVERE_DELINQUENCY
L0040255,2017-09,740255,2017-09,EARLY_PREPAYMENT,CURRENT
L0040256,2019-07,740256,,OPEN_CURRENT_AT_CUTOFF,EARLY_DELINQUENCY
L0040257,2024-11,740257,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040258,2025-03,740258,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040259,2026-11,740259,2026-11,EARLY_PREPAYMENT,CURRENT
L0040260,2018-06,740260,2022-03,EARLY_PREPAYMENT,CURRENT
L0040261,2023-09,740261,2024-08,SCHEDULED_MATURITY,CURRENT
L0040262,2009-02,740262,2010-12,SCHEDULED_MATURITY,CURRENT
L0040263,2011-11,740263,2013-02,EARLY_PREPAYMENT,CURRENT
L0040264,2012-02,740264,,OPEN_SEVERE_AT_CUTOFF,CURRENT
L0040265,2026-01,740265,2026-04,EARLY_PREPAYMENT,CURRENT
L0040266,2023-03,740266,2024-06,SCHEDULED_MATURITY,CURRENT
L0040267,2024-09,740267,2026-07,SCHEDULED_MATURITY,CURRENT
L0040268,2025-05,740268,2026-11,EARLY_PREPAYMENT,CURRENT
L0040269,2025-11,740269,2026-05,SEVERE_RECOGNIZED_AT_CUTOFF,CURRENT
L0040270,2026-04,740270,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040271,2008-02,740271,2026-10,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040272,2009-08,740272,,OPEN_DEFAULT_AT_CUTOFF,EARLY_DELINQUENCY
L0040273,2013-08,740273,2015-12,EARLY_PREPAYMENT,EARLY_DELINQUENCY
L0040274,2014-03,740274,2015-07,EARLY_PREPAYMENT,CURRENT
L0040275,2015-01,740275,2026-09,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040276,2016-02,740276,2019-03,SCHEDULED_MATURITY,CURRENT
L0040277,2017-03,740277,2026-12,SEVERE_RECOGNIZED_AT_CUTOFF,SEVERE_DELINQUENCY
L0040278,2019-03,740278,,OPEN_CURRENT_AT_CUTOFF,CURRENT
L0040279,2024-01,740279,2025-09,SCHEDULED_MATURITY,CURRENT
L0040280,2010-08,740280,2014-01,EARLY_PREPAYMENT,CURRENT
L0040281,2012-04,740281,2015-11,SCHEDULED_MATURITY,EARLY_DELINQUENCY
