idio_event_id,customer_id,agent_type,region,sector,event_type,event_name,direction,start_month,end_month,recovery_end_month,duration_months,recovery_months,raw_magnitude,mediated_share,residual_idiosyncratic_intensity,shared_stress_at_start,shared_positive_at_start,realized_probability
IE0016110,C0007921,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-04,7,3,0.65475395,0.11722984,0.57799725,0.0,0.0,0.003829643
IE0016111,C0008193,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-01,5,2,0.24468035,0.12399695,0.21434074,0.0,0.0,0.003829643
IE0016112,C0008538,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-03,6,3,0.64542821,0.10170559,0.57978455,0.0,0.0,0.003829643
IE0016113,C0009052,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-11,2,3,0.45763845,0.18041557,0.37507335,0.0,0.0,0.003829643
IE0016114,C0009366,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-02,6,2,0.36787647,0.12427951,0.32215697,0.0,0.0,0.003829643
IE0016115,C0009579,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-02,6,2,0.43100554,0.08120961,0.39600375,0.0,0.0,0.003829643
IE0016116,C0010340,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2022-02,3,5,0.41840297,0.15664684,0.35286147,0.0,0.0,0.003829643
IE0016117,C0010770,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2021-10,3,1,0.55169794,0.08795253,0.50317471,0.0,0.0,0.003829643
IE0016118,C0010903,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2022-01,4,3,0.15,0.06450757,0.14032386,0.0,0.0,0.003829643
IE0016119,C0011222,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-04,7,3,0.50289119,0.15227815,0.42631185,0.0,0.0,0.003829643
IE0016120,C0011397,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-11,2,3,0.57163206,0.0836111,0.52383727,0.0,0.0,0.003829643
IE0016121,C0011584,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-04,6,4,0.65233738,0.0876882,0.59513509,0.0,0.0,0.003829643
IE0016122,C0011841,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-01,5,2,0.18902999,0.17385787,0.15616564,0.0,0.0,0.003829643
IE0016123,C0011842,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2022-01,4,3,0.50996541,0.09632521,0.46084288,0.0,0.0,0.003829643
IE0016124,C0011976,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-02,5,3,0.33253154,0.1156792,0.29406455,0.0,0.0,0.003829643
IE0016125,C0012043,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-02,7,1,0.40372979,0.08891153,0.36783355,0.0,0.0,0.003829643
IE0016126,C0012069,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2022-02,4,4,0.38307641,0.12387622,0.33562235,0.0,0.0,0.003829643
IE0016127,C0012182,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-02,7,1,0.19772538,0.02,0.19377087,0.0,0.0,0.003829643
IE0016128,C0012198,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-02,6,2,0.3068242,0.13049842,0.26678413,0.0,0.0,0.003829643
IE0016129,C0012335,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-04,7,3,0.4796288,0.04999265,0.45565088,0.0,0.0,0.003829643
IE0016130,C0012764,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-05,7,4,0.44224871,0.02,0.43340373,0.0,0.0,0.003829643
IE0016131,C0012884,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2022-01,2,5,0.28256078,0.02,0.27690957,0.0,0.0,0.003829643
IE0016132,C0013528,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-05,6,5,0.2712987,0.13207098,0.23546802,0.0,0.0,0.003829643
IE0016133,C0013559,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2021-10,3,1,0.41127349,0.03601331,0.39646217,0.0,0.0,0.003829643
IE0016134,C0014013,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2021-12,4,2,0.17352902,0.10730984,0.15490765,0.0,0.0,0.003829643
IE0016135,C0014166,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-02,5,3,0.54772031,0.09057841,0.49810867,0.0,0.0,0.003829643
IE0016136,C0014228,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-10,2,2,0.4058269,0.196005,0.3262828,0.0,0.0,0.003829643
IE0016137,C0014243,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-10,2,2,0.37689719,0.0703842,0.35036958,0.0,0.0,0.003829643
IE0016138,C0014625,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-03,6,3,0.21021125,0.19980168,0.16821069,0.0,0.0,0.003829643
IE0016139,C0014998,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-02,7,1,0.49260475,0.02,0.48275266,0.0,0.0,0.003829643
IE0016140,C0015145,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2022-01,2,5,0.5435075,0.10191059,0.48811833,0.0,0.0,0.003829643
IE0016141,C0015495,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-05,7,4,0.4184247,0.15990347,0.35151714,0.0,0.0,0.003829643
IE0016142,C0015695,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-03,7,2,0.35302203,0.04886253,0.33577248,0.0,0.0,0.003829643
IE0016143,C0016218,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2021-12,5,1,0.52653263,0.13067783,0.45772649,0.0,0.0,0.0017269769
IE0016144,C0016426,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2022-01,2,5,0.19416925,0.06179417,0.18217073,0.0,0.0,0.003829643
IE0016145,C0016479,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2021-12,3,3,0.30816229,0.10999132,0.27426711,0.0,0.0,0.003829643
IE0016146,C0017266,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-03,6,3,0.30828322,0.07476062,0.28523578,0.0,0.0,0.003829643
IE0016147,C0017500,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-09,2022-01,3,4,0.21030397,0.02,0.20609789,0.0,0.0,0.003829643
IE0016148,C0017669,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2021-11,4,1,0.61165001,0.04661342,0.58313891,0.0,0.0,0.003829643
IE0016149,C0018035,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-08,2021-11,2,3,0.48585539,0.03582991,0.46844723,0.0,0.0,0.003829643
IE0016150,C0018550,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-11,2022-04,5,5,0.15,0.1037483,0.13443776,0.0,0.0,0.003829643
IE0016151,C0018787,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2021-12,4,2,0.51503683,0.10954421,0.45861753,0.0,0.0,0.003829643
IE0016152,C0018870,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-04,6,4,0.5065339,0.12539633,0.44301641,0.0,0.0,0.0017269769
IE0016153,C0019231,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-02,7,1,0.52786686,0.09164896,0.47948841,0.0,0.0,0.003829643
IE0016154,C0019592,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2022-01,2022-02,7,1,0.15,0.03544894,0.14468266,0.0,0.0,0.003829643
IE0016155,C0019814,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-10,2022-01,4,3,0.49801445,0.11819444,0.43915191,0.0,0.0,0.0017269769
IE0016156,C0019949,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-07,2021-12,2022-02,6,2,0.39968443,0.03609869,0.38525635,0.0,0.0,0.003829643
IE0016157,C0000003,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-05,5,5,0.49197746,0.10760237,0.43903952,0.0,0.0,0.003829643
IE0016158,C0000103,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-06,7,4,0.4308818,0.04032408,0.41350689,0.0,0.0,0.003829643
IE0016159,C0000171,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-03,6,2,0.27349042,0.02,0.26802062,0.0,0.0,0.003829643
IE0016160,C0000240,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-03,7,1,0.29032348,0.12426699,0.25424586,0.0,0.0,0.0017269769
IE0016161,C0000514,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-04,5,4,0.52220224,0.02,0.51175819,0.0,0.0,0.003829643
IE0016162,C0000699,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2022-02,2,5,0.22292708,0.1255989,0.19492768,0.0,0.0,0.003829643
IE0016163,C0000824,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-02,6,1,0.24350153,0.06840788,0.22684411,0.0,0.0,0.003829643
IE0016164,C0001269,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-04,7,2,0.41218377,0.14598473,0.35201123,0.0,0.0,0.003829643
IE0016165,C0001580,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-02,5,2,0.64614888,0.06372971,0.60497,0.0,0.0,0.0017269769
IE0016166,C0001867,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-04,7,2,0.46317471,0.0897512,0.42160422,0.0,0.0,0.003829643
IE0016167,C0002784,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-04,4,5,0.4550473,0.11964919,0.40060126,0.0,0.0,0.003829643
IE0016168,C0002864,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-02,6,1,0.65838047,0.02399312,0.64258387,0.0,0.0,0.003829643
IE0016169,C0003736,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-12,2,3,0.43435808,0.14711637,0.37045689,0.0,0.0,0.003829643
IE0016170,C0004117,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-01,4,2,0.16379979,0.09567842,0.14812768,0.0,0.0,0.003829643
IE0016171,C0005112,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-03,5,3,0.42708512,0.20314053,0.34032682,0.0,0.0,0.003829643
IE0016172,C0005288,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2021-12,4,1,0.51009089,0.06455963,0.47715961,0.0,0.0,0.003829643
IE0016173,C0005325,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-03,4,4,0.61789101,0.13307611,0.53566448,0.0,0.0,0.003829643
IE0016174,C0005412,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2022-02,2,5,0.41968335,0.20607251,0.33319815,0.0,0.0,0.003829643
IE0016175,C0005541,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-04,6,3,0.38127546,0.14145616,0.3273417,0.0,0.0,0.003829643
IE0016176,C0005667,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-04,6,3,0.82460071,0.18104492,0.67531094,0.0,0.0,0.003829643
IE0016177,C0005819,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2022-02,2,5,0.36646667,0.05865679,0.34497091,0.0,0.0,0.003829643
IE0016178,C0006732,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2021-12,4,1,0.45008738,0.09720214,0.40633793,0.0,0.0,0.003829643
IE0016179,C0007271,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-03,6,2,0.34955041,0.02258545,0.34165566,0.0,0.0,0.003829643
IE0016180,C0007291,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-04,5,4,0.39604249,0.13960934,0.34075126,0.0,0.0,0.003829643
IE0016181,C0007401,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-11,2,2,0.34567495,0.06098036,0.32459556,0.0,0.0,0.003829643
IE0016182,C0007625,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-04,6,3,0.26847686,0.14028689,0.23081307,0.0,0.0,0.003829643
IE0016183,C0007947,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-12,2,3,0.29490752,0.12284831,0.25867863,0.0,0.0,0.003829643
IE0016184,C0008340,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-11,2,2,0.4080101,0.13820055,0.35162288,0.0,0.0,0.003829643
IE0016185,C0008439,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-10,2,1,0.15928431,0.15144206,0.13516197,0.0,0.0,0.003829643
IE0016186,C0009230,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-06,7,4,0.44431658,0.04131914,0.4259578,0.0,0.0,0.003829643
IE0016187,C0009358,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-11,2,2,0.33068575,0.14658862,0.28221098,0.0,0.0,0.003829643
IE0016188,C0009445,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-02,5,2,0.69724614,0.10675387,0.62281241,0.0,0.0,0.003829643
IE0016189,C0009498,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-02,5,2,0.24481711,0.07405363,0.22668752,0.0,0.0,0.0017269769
IE0016190,C0009528,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-07,7,5,0.15,0.02820985,0.14576852,0.0,0.0,0.003829643
IE0016191,C0009889,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-01,4,2,0.48498321,0.0534025,0.45908389,0.0,0.0,0.003829643
IE0016192,C0009951,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-01,4,2,0.36637829,0.10690384,0.32721105,0.0,0.0,0.003829643
IE0016193,C0010139,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-02,4,3,0.47793885,0.25934817,0.35398629,0.0,0.0,0.003829643
IE0016194,C0010198,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-03,7,1,0.47066972,0.08077503,0.43265136,0.0,0.0,0.003829643
IE0016195,C0010254,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-11,2,2,0.32202175,0.04323723,0.30809842,0.0,0.0,0.003829643
IE0016196,C0010291,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-10,2021-12,3,2,0.22954473,0.04722056,0.2187055,0.0,0.0,0.003829643
IE0016197,C0010324,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-05,5,5,0.23325884,0.08536555,0.21334657,0.0,0.0,0.003829643
IE0016198,C0010449,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-03,4,4,0.57399451,0.11035814,0.51064954,0.0,0.0,0.003829643
IE0016199,C0010787,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-05,6,4,0.43857634,0.07283856,0.40663107,0.0,0.0,0.003829643
IE0016200,C0011118,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-02,6,1,0.25391858,0.12051255,0.2233182,0.0,0.0,0.003829643
IE0016201,C0011370,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-04,5,4,0.49711777,0.09600138,0.44939378,0.0,0.0,0.003829643
IE0016202,C0011918,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-02,6,1,0.29675859,0.04639078,0.28299173,0.0,0.0,0.003829643
IE0016203,C0011994,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2022-02,2,5,0.35446154,0.07864299,0.32658562,0.0,0.0,0.003829643
IE0016204,C0012248,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-02,5,2,0.51343065,0.07576294,0.47453164,0.0,0.0,0.003829643
IE0016205,C0012596,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-05,6,4,0.68673557,0.05838559,0.64664011,0.0,0.0,0.003829643
IE0016206,C0012646,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-04,7,2,0.37973437,0.06047091,0.35677149,0.0,0.0,0.003829643
IE0016207,C0012788,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-10,2022-02,3,4,0.47931719,0.16151315,0.40190116,0.0,0.0,0.003829643
IE0016208,C0012911,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2021-12,4,1,0.24837064,0.09182459,0.22556411,0.0,0.0,0.0017269769
IE0016209,C0013343,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-10,2022-01,3,3,0.36833809,0.15746769,0.31033674,0.0,0.0,0.003829643
IE0016210,C0013430,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-04,4,5,0.37781722,0.11454316,0.33454084,0.0,0.0,0.003829643
IE0016211,C0013563,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-01,5,1,0.18993198,0.12545349,0.16610435,0.0,0.0,0.003829643
IE0016212,C0013571,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-01,5,1,0.31297711,0.15343467,0.26495557,0.0,0.0,0.003829643
IE0016213,C0013761,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-12,2,3,0.32151132,0.17136812,0.26641453,0.0,0.0,0.003829643
IE0016214,C0014451,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-03,6,2,0.15,0.11794717,0.13230792,0.0,0.0,0.003829643
IE0016215,C0014533,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-06,6,5,0.20800533,0.10599985,0.1859568,0.0,0.0,0.003829643
IE0016216,C0014562,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-05,5,5,0.39022307,0.10072829,0.35091657,0.0,0.0,0.0017269769
IE0016217,C0014716,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-04,4,5,0.29097003,0.02,0.28515063,0.0,0.0,0.003829643
IE0016218,C0014750,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-03,4,4,0.5733314,0.02,0.56186477,0.0,0.0,0.003829643
IE0016219,C0015177,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-02,6,1,0.55019484,0.05678123,0.5189541,0.0,0.0,0.003829643
IE0016220,C0015344,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-05,6,4,0.52383664,0.09598297,0.47355724,0.0,0.0,0.003829643
IE0016221,C0015632,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-04,5,4,0.64878146,0.11959716,0.57118904,0.0,0.0,0.003829643
IE0016222,C0015796,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-09,2021-11,2,2,0.18038561,0.04648861,0.17199974,0.0,0.0,0.003829643
IE0016223,C0016073,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-12,2022-04,5,4,0.15,0.07460849,0.13880873,0.0,0.0,0.003829643
IE0016224,C0016108,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-02,2022-05,7,3,0.4007284,0.07417423,0.37100468,0.0,0.0,0.003829643
IE0016225,C0016708,HOUSEHOLD,CENTER,HOUSEHOLD,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2021-11,2022-01,4,2,0.34930313,0.02,0.34231707,0.0,0.0,0.003829643
IE0016226,C0016821,BUSINESS,CENTER,SME_GENERAL,POSITIVE_INCOME_SHOCK,Positive income shock,POSITIVE,2021-08,2022-01,2022-04,6,3,0.52086446,0.13988519,0.44800323,0.0,0.0,0.0017269769
