world,eligible_relationships,selected_relationships,exposed_relationships,responding_relationships,positive_responses,neutral_responses,negative_responses,exposure_events,overall_selection_rate,overall_exposure_rate,overall_response_rate_exposed,events_per_exposed_relationship
7919,50109,16894,14842,2792,1544,921,327,25194,0.3371450238480113,0.8785367586125251,0.18811480932488883,1.6974801239725104
7920,50109,18359,15928,2425,1329,738,358,26263,0.36638128879043685,0.8675853804673457,0.15224761426418884,1.6488573581115018
7921,50109,17863,15727,3152,1605,1061,486,26573,0.3564828673491788,0.8804232211834518,0.20041966045653972,1.6896420169135882
7922,50109,17227,14764,2736,1395,821,520,24604,0.3437905366301463,0.8570267603181053,0.1853156326198862,1.666486047141696
7923,50109,15827,13525,2407,1339,730,338,21868,0.31585144385240177,0.8545523472546913,0.1779667282809612,1.6168576709796674
7924,50109,16355,14221,2435,1236,761,438,23766,0.3263884731285797,0.8695200244573524,0.17122565220448632,1.6711904929329864
7925,50109,17096,14879,2726,1289,1009,428,25433,0.34117623580594303,0.8703205428170332,0.18321123731433564,1.7093218630284293
7926,50109,16793,14763,2339,1187,727,425,24330,0.3351294178690455,0.8791162984576907,0.15843663212084264,1.6480390164600691
7927,50109,17638,15141,2912,1453,997,462,25699,0.35199265600989843,0.858430661072684,0.19232547387887194,1.697311934482531
7928,50109,17387,15020,2427,1237,797,393,24947,0.34698357580474565,0.8638638062920573,0.16158455392809587,1.6609187749667111
7929,50109,17403,15091,2382,1181,761,440,25421,0.3473028797222056,0.8671493420674596,0.15784242263600823,1.6845139487111525
7930,50109,18086,15565,2544,1293,863,388,25402,0.36093316569877665,0.8606104168970474,0.1634436235142949,1.6319948602634116
7931,50109,16978,14717,3064,1682,913,469,24363,0.338821369414676,0.8668276593238309,0.2081946048787117,1.6554324930352653
7932,50109,16359,14240,2318,1232,695,391,23286,0.32646829910794467,0.8704688550644905,0.16278089887640448,1.6352528089887641
7933,50109,16588,14221,2533,1327,814,392,23876,0.33103833642659003,0.8573064866168314,0.17811686941846566,1.6789255326629633
7934,50109,16464,14210,2305,1255,706,344,23719,0.3285637310662755,0.8630952380952381,0.16220971147079521,1.66917663617171
7935,50109,15896,13829,2522,1335,766,421,23113,0.31722844199644773,0.8699672873678913,0.1823703810832309,1.6713428302841855
7936,50109,17062,14885,2411,1303,729,379,25348,0.3404977149813407,0.8724065174071035,0.16197514276116895,1.7029224051058112
7937,50109,17164,15036,2683,1428,860,395,25494,0.3425332774551478,0.8760195758564437,0.17843841447193404,1.6955307262569832
7938,50109,17972,15411,2714,1373,909,432,24959,0.35865812528687463,0.8575005564210995,0.17610797482317825,1.6195574589578872
7939,50109,16824,14238,2620,1315,922,383,24265,0.3357480692091241,0.8462910128388017,0.18401460879336987,1.7042421688439389
7940,50109,16627,14298,2600,1320,832,448,23903,0.33181663972539865,0.8599266253683767,0.18184361449153727,1.6717722758427753
7941,50109,17009,14499,2726,1431,804,491,23884,0.33944002075475466,0.8524310659062849,0.18801296641147666,1.6472860197254984
7942,50109,17723,15207,2621,1441,774,406,25066,0.3536889580714043,0.8580375782881002,0.17235483658841322,1.6483198526994147
7943,50109,17446,14901,2594,1307,933,354,24886,0.34816100900037916,0.854121288547518,0.17408227635729145,1.6700892557546474
7944,50109,17016,14849,2497,1245,833,419,25099,0.33957971621864336,0.872649271274095,0.16815947201831774,1.6902821738837632
7945,50109,16369,13890,2335,1158,752,425,22425,0.3266678640563571,0.8485551957969333,0.16810655147588194,1.6144708423326133
7946,50109,17385,14796,2830,1483,822,525,24947,0.34694366281506317,0.8510785159620362,0.19126791024601245,1.6860638010273046
7947,50109,17602,15103,2879,1512,905,462,25400,0.35127422219561355,0.8580274968753551,0.1906243792623982,1.6817850758127524
7948,50109,15727,13902,2207,1071,696,440,22663,0.31385579436827715,0.8839575252750048,0.15875413609552583,1.6301970939433175
7949,50109,17034,14717,2281,1277,677,327,24305,0.33993893312578577,0.8639779264999413,0.15499082693483726,1.6514914724468301
7950,50109,16453,14153,2490,1295,788,407,24103,0.3283442096230218,0.8602078648270832,0.17593443086271462,1.7030311594714902
7951,50109,16733,14480,2424,1157,896,371,23637,0.3339320281785707,0.8653558835833383,0.16740331491712707,1.6323895027624309
7952,50109,17083,14865,2408,1293,707,408,24787,0.34091680137300684,0.8701633202599075,0.16199125462495795,1.667473932055163
7953,50109,17124,14987,2979,1479,919,581,24617,0.34173501766149794,0.8752043914973137,0.19877226930006006,1.6425568826316141
7954,50109,16939,14469,2362,1130,854,378,24155,0.33804306611586743,0.8541826554105909,0.16324555947197456,1.6694311977330845
7955,50109,15854,13913,2175,1182,550,443,23627,0.3163902692131154,0.8775703292544468,0.15632861352691726,1.698195931862287
7956,50109,16433,14351,2487,1311,791,385,23792,0.3279450797261969,0.8733037181281568,0.17329802801198524,1.6578635635147376
7957,50109,17424,15387,2771,1410,902,459,24573,0.34772196611387174,0.8830922865013774,0.18008708650159225,1.596997465392864
7958,50109,16484,14377,2786,1478,813,495,23235,0.32896286096310046,0.8721790827469061,0.19378173471517007,1.6161229741948946
7959,50109,17015,14335,2666,1446,809,411,23724,0.3395597597238021,0.8424919188950926,0.18597837460760377,1.654970352284618
7960,50109,17582,15205,2829,1647,774,408,25282,0.35087509229878866,0.8648049141167102,0.18605721802038802,1.6627425189082539
7961,50109,16354,14244,2569,1371,781,417,23645,0.32636851663373845,0.8709795768619298,0.18035664139286717,1.6599971918000562
7962,50109,17109,14948,3090,1633,978,479,24563,0.3414356702388792,0.8736922087790052,0.2067166176077067,1.6432298635268932
7963,50109,17333,14627,2294,1165,763,366,24111,0.34590592508331836,0.8438816131079444,0.15683325357216107,1.648389963765639
7964,50109,16159,13945,2440,1227,773,440,23493,0.3224770001396955,0.8629865709511727,0.17497310864109,1.6846898529939047
7965,50109,17160,14953,2608,1303,885,420,24279,0.34245345147578277,0.8713869463869464,0.17441316123854744,1.6236875543369225
7966,50109,16614,14465,2559,1318,833,408,23779,0.3315572052924624,0.8706512579752016,0.17690978223297615,1.6438990667127549
7967,50109,17053,14783,2480,1261,793,426,24860,0.34031810652776945,0.8668855919779511,0.1677602651694514,1.6816613677873233
7968,50109,17563,15052,2942,1543,969,430,25082,0.350495918896805,0.857028981381313,0.19545575338825405,1.6663566303481265
7969,50109,16296,14499,2437,1203,888,346,24172,0.3252110399329462,0.8897275405007363,0.1680805572798124,1.6671494585833506
7970,50109,17274,14775,2639,1394,867,378,24709,0.34472849188768484,0.8553317124001389,0.17861252115059223,1.672351945854484
7971,50109,17632,15255,2861,1409,923,529,25399,0.35187291704085094,0.8651882940108893,0.18754506719108488,1.6649623074401836
7972,50109,17837,15600,2617,1407,840,370,26161,0.3559639984833064,0.874586533609912,0.16775641025641025,1.6769871794871796
7973,50109,17347,14935,2630,1304,799,527,24792,0.3461853160110958,0.8609557848619358,0.17609641781051222,1.6599933043187145
7974,50109,17905,15694,2796,1419,924,453,25971,0.35732104013251115,0.8765149399609048,0.1781572575506563,1.6548362431502486
7975,50109,16868,14399,2273,1188,674,411,23793,0.33662615498213894,0.8536281716860328,0.1578581845961525,1.6524064171122994
7976,50109,16555,14391,2702,1381,842,479,23985,0.3303797720968289,0.8692842041679251,0.18775623653672435,1.6666666666666667
7977,50109,17355,14543,2509,1272,829,408,24276,0.3463449679698258,0.8379717660616537,0.1725228632331706,1.6692566870659424
7978,50109,17112,14615,2550,1393,741,416,24081,0.34149553972340296,0.8540790088826554,0.17447827574409852,1.6476907287033868
7979,50109,16766,14374,2533,1389,757,387,24114,0.33459059250833184,0.8573303113443874,0.1762209545011827,1.6776123556421316
7980,50109,16315,14480,2370,1109,847,414,23806,0.3255902133349299,0.8875268158136684,0.16367403314917128,1.644060773480663
7981,50109,18107,15778,2489,1288,760,441,26403,0.36135225209044286,0.8713757110509748,0.15775129927747497,1.6734060083660793
7982,50109,17151,14683,2178,1140,694,344,23641,0.3422738430222116,0.8561016850329427,0.14833480896274603,1.6100933051828645
7983,50109,16992,13828,2507,1428,679,400,23068,0.33910076034245346,0.8137947269303202,0.18129881400057854,1.6682094301417414
7984,50109,16629,14453,2463,1234,806,423,23950,0.33185655271508113,0.8691442660412533,0.17041444682764825,1.657095412717083
7985,50109,16891,14948,3236,1526,1108,602,24193,0.33708515436348757,0.8849683263276301,0.21648381054321647,1.6184773882793684
7986,50109,17506,15048,2427,1246,821,360,24757,0.34935839869085394,0.8595909973723295,0.16128389154704945,1.64520202020202
7987,50109,16910,14539,2631,1460,796,375,24052,0.33746432776547125,0.8597871082199882,0.1809615516885618,1.6543090996629755
7988,50109,17033,14773,2632,1406,839,387,24520,0.33991897663094456,0.8673163858392532,0.17816286468557505,1.6597847424355243
7989,50109,18952,16184,3127,1731,894,502,26798,0.37821549023129575,0.8539468130012664,0.19321552150271873,1.6558329214038556
7990,50109,17165,15127,2634,1357,890,387,24461,0.34255323394998904,0.8812700262161375,0.17412573543994184,1.6170423745620415
7991,50109,17141,14695,2423,1348,646,429,24633,0.34207427807379914,0.8573012076308266,0.16488601565158217,1.6762844504933652
7992,50109,15822,13625,2754,1401,794,559,22219,0.31575166137819555,0.8611427126785488,0.20212844036697247,1.6307522935779817
7993,50109,17426,15146,2508,1226,898,384,25075,0.34776187910355427,0.8691610237576036,0.16558827413178398,1.6555526211541
7994,50109,17629,15353,2531,1365,792,374,25461,0.3518130475563272,0.8708945487548925,0.1648537745066111,1.6583729564254543
7995,50109,16620,14554,2260,1196,710,354,23678,0.3316769442615099,0.8756919374247895,0.15528377078466402,1.6269066923182631
7996,50109,16929,14511,2338,1215,771,352,24918,0.33784350116745493,0.8571681729576467,0.16111915098890497,1.717180070291503
7997,50109,17927,15468,2326,1267,686,373,25556,0.3577600830190185,0.862832598873208,0.15037496767520042,1.65218515645203
7998,50109,16813,14810,2519,1271,828,420,24084,0.3355285477658704,0.8808659965502885,0.1700877785280216,1.6261985145172182
7999,50109,17199,15146,2843,1370,892,581,25872,0.3432317547745914,0.8806325949183093,0.18770632510233726,1.7081737752541926
8000,50109,17630,15256,2582,1291,913,378,25127,0.35183300405116846,0.8653431650595576,0.16924488725747247,1.647024121657053
8001,50109,16680,14168,2578,1301,893,384,23527,0.3328743339519847,0.8494004796163069,0.18195934500282326,1.6605731225296443
8002,50109,17791,15436,2564,1320,803,441,25094,0.3550459997206091,0.8676297004103198,0.16610520860326508,1.625680228038352
8003,50109,17196,15002,2706,1409,918,379,25057,0.34317188529006765,0.8724121888811351,0.18037594987335023,1.670243967471004
8004,50109,16937,14915,2773,1342,998,433,25232,0.3380031531261849,0.8806164019602055,0.18592021454911165,1.69171974522293
8005,50109,17279,14850,2547,1352,757,438,24874,0.34482827436189106,0.8594247352277331,0.1715151515151515,1.675016835016835
8006,50109,16273,14562,2587,1319,833,435,24221,0.3247520405515975,0.8948565107847355,0.17765416838346382,1.6633017442658975
8007,50109,16489,14466,2435,1236,739,460,23918,0.3290626434373067,0.8773121474922676,0.16832572929628092,1.6533941656297526
8008,50109,16832,14547,2537,1275,869,393,23877,0.33590772116785406,0.8642466730038023,0.1744002199766275,1.6413693545060837
8009,50109,16656,14394,2749,1244,1034,471,23527,0.3323953780757948,0.864193083573487,0.1909823537585105,1.6345004863137418
8010,50109,16702,14670,2680,1403,849,428,24037,0.3333133768384921,0.8783379236019638,0.18268575323790048,1.6385139740967962
8011,50109,17406,15038,2740,1494,751,495,24929,0.3473627492067293,0.863954958060439,0.1822050804628275,1.6577337411889879
8012,50109,17407,14800,2781,1379,925,477,24906,0.3473827057015706,0.8502326650198196,0.1879054054054054,1.682837837837838
8013,50109,17359,15042,2323,1124,779,420,24816,0.3464247939491908,0.8665245693876376,0.154434250764526,1.649780614280016
8014,50109,15909,13481,2669,1379,776,514,22621,0.3174878764293839,0.8473819850399145,0.19798234552332913,1.677991246940138
8015,50109,16983,14628,2931,1608,856,467,24170,0.3389211518888822,0.8613319201554496,0.20036915504511896,1.652310637134263
8016,50109,16668,14670,2676,1417,774,485,24497,0.3326348560138897,0.8801295896328294,0.18241308793456032,1.6698704839809135
8017,50109,18350,15779,2679,1425,814,440,26430,0.3662016803368656,0.8598910081743869,0.16978262247290704,1.6750110906901579
8018,50109,15799,13241,2257,1135,764,358,21848,0.31529266199684686,0.8380910184188872,0.17045540367041764,1.6500264330488634
8019,50109,16827,14861,3008,1528,999,481,25636,0.33580793869364783,0.8831639626790277,0.2024089899737568,1.7250521499226164
8020,50109,16714,14333,2483,1386,707,390,24068,0.333552854776587,0.8575445734115114,0.1732365868973697,1.6792018419033001
8021,50109,17373,14977,2688,1429,858,401,25246,0.3467041848769682,0.8620848442986243,0.17947519529945918,1.685651332042465
8022,50109,16440,14448,2413,1291,705,417,23549,0.3280847751900856,0.8788321167883212,0.1670127353266888,1.6299141749723145
8023,50109,17943,15177,2652,1365,818,469,25775,0.35807938693647845,0.8458451763919077,0.17473809053172565,1.698293470382816
8024,50109,17716,15343,2814,1448,904,462,25515,0.3535492626075156,0.8660532851659517,0.18340611353711792,1.6629733428925242
8025,50109,15979,13750,2185,1126,693,366,23459,0.31888483106827115,0.8605044120408035,0.15890909090909092,1.706109090909091
8026,50109,15646,13561,2426,1349,697,380,22764,0.3122393182861362,0.8667391026460437,0.17889536169898976,1.678637268638006
8027,50109,17046,14881,2832,1527,898,407,24750,0.34017841106388075,0.8729907309632758,0.19030979100866877,1.663194677777031
8028,50109,16647,14527,2927,1471,947,509,24376,0.33221576962222354,0.8726497266774794,0.20148688648723068,1.6779789357747643
8029,50109,17004,14573,2620,1343,812,465,24742,0.3393402382805484,0.8570336391437309,0.17978453304055445,1.6977972963699992
8030,50109,17652,15480,2870,1457,951,462,26616,0.3522720469376759,0.8769544527532291,0.18540051679586564,1.7193798449612403
8031,50109,16857,14813,3116,1551,1038,527,24536,0.3364066335388852,0.8787447351248739,0.21035576858165125,1.656382906906096
8032,50109,16696,14474,2504,1185,863,456,24042,0.3331936378694446,0.8669142309535218,0.17299986182119662,1.6610473953295564
8033,50109,17515,15073,2508,1287,836,385,24307,0.3495380071444252,0.8605766485869255,0.1663902341935912,1.6126185895309493
8034,50109,16287,14303,2307,1205,729,373,22848,0.32503143147937497,0.8781850555657886,0.16129483325176536,1.5974271131930364
8035,50109,15415,13259,2003,1057,642,304,21958,0.3076293679778084,0.8601362309438858,0.15106719963798174,1.6560826608341503
8036,50109,17165,15241,2627,1323,857,447,25280,0.34255323394998904,0.8879114477133703,0.17236401810904797,1.658683813398071
8037,50109,17057,14861,3186,1676,1019,491,24748,0.34039793250713446,0.8712552031424049,0.21438664961981024,1.6652984321378104
8038,50109,17729,15113,2640,1359,808,473,25226,0.3538086970404518,0.8524451463703536,0.1746840468470853,1.6691590021835505
8039,50109,16588,14671,2502,1371,768,363,24395,0.33103833642659003,0.8844345309862551,0.170540522118465,1.6628041714947857
8040,50109,17228,14998,2233,1191,691,351,24893,0.3438104931249875,0.8705595542140702,0.148886518202427,1.6597546339511935
8041,50109,15907,13634,2297,1275,682,340,22492,0.31744796343970144,0.85710693405419,0.16847586915065277,1.6496992812087428
8042,50109,17344,15107,2425,1245,806,374,24950,0.34612544652657207,0.8710216789667896,0.1605216124975177,1.6515522605414708
8043,50109,18696,16061,2775,1522,736,517,27334,0.3731066275519368,0.8590607616602481,0.17277878089782703,1.701886557499533
8044,50109,16416,14117,2791,1472,815,504,23422,0.3276058193138957,0.8599537037037037,0.1977048948076787,1.6591343769922788
8045,50109,16401,14078,2444,1239,785,420,23571,0.32730647189127704,0.8583622949820133,0.17360420514277597,1.6743145333143912
8046,50109,16490,14201,2796,1426,882,488,24279,0.3290825999321479,0.8611885991510007,0.19688754313076545,1.7096683332159708
8047,50109,17294,15154,2647,1410,803,434,25582,0.3451276217845098,0.8762576616167457,0.1746733535700145,1.688135145836083
8048,50109,17295,15138,2726,1362,834,530,25415,0.345147578279351,0.8752818733738075,0.18007662835249041,1.6788875677103976
8049,50109,17372,15294,2642,1323,900,419,25361,0.346684228382127,0.8803822242689385,0.17274748267294363,1.6582319863998953
8050,50109,16774,14703,2727,1506,768,453,25147,0.3347502444670618,0.8765351138666985,0.1854723525811059,1.7103312249200844
8051,50109,17661,15605,2987,1560,909,518,25945,0.35245165539124707,0.8835853009455863,0.19141300865107339,1.662608138417174
8052,50109,16787,14416,2283,1112,773,398,23199,0.335009678899998,0.8587597545719903,0.15836570477247502,1.6092536071032186
8053,50109,16505,14473,2875,1333,1030,512,24465,0.3293819473547666,0.8768857921841866,0.19864575416292407,1.6903890002072826
