realized_shocks,systemic_shocks,regional_shocks,sectoral_shocks,positive_shocks,negative_shocks,active_months,quiet_months,overlap_months,max_simultaneous_shocks,mean_abs_net_intensity,audit_world,world_seed
5,3,0,2,3,2,46,26,9,2,0.18016679569444444,7981,83454621
4,2,1,1,1,3,47,25,10,2,0.1733147615277778,7982,83462540
3,0,1,2,2,1,22,50,0,1,0.10034761208333333,7983,83470459
7,4,2,1,2,5,38,34,19,3,0.24406613930555554,7984,83478378
5,3,2,0,2,3,20,52,12,3,0.06009883305555555,7985,83486297
1,0,0,1,1,0,8,64,0,1,0.017115722777777776,7986,83494216
7,4,1,2,3,4,39,33,33,5,0.14442859805555555,7987,83502135
5,1,2,2,2,3,33,39,8,2,0.11162615444444444,7988,83510054
7,4,3,0,3,4,53,19,19,2,0.28786692694444443,7989,83517973
3,2,1,0,0,3,21,51,16,3,0.15547595250000001,7990,83525892
1,0,1,0,0,1,10,62,0,1,0.043516967777777776,7991,83533811
4,2,1,1,1,3,26,46,16,3,0.11891737472222225,7992,83541730
4,2,1,1,1,3,26,46,5,2,0.1215681701388889,7993,83549649
8,4,1,3,5,3,45,27,21,4,0.23260665986111106,7994,83557568
7,5,0,2,3,4,62,10,13,2,0.2771135619444445,7995,83565487
7,2,1,4,3,4,45,27,21,3,0.2150128548611111,7996,83573406
4,1,2,1,1,3,32,40,0,1,0.1468136338888889,7997,83581325
6,6,0,0,1,5,51,21,14,2,0.2522429190277778,7998,83589244
6,2,4,0,2,4,36,36,20,3,0.1947791675,7999,83597163
4,2,1,1,1,3,27,45,9,2,0.10087413583333332,8000,83605082
6,4,1,1,1,5,40,32,11,2,0.26477410902777776,8001,83613001
8,4,2,2,4,4,59,13,20,2,0.2592767972222222,8002,83620920
9,5,1,3,4,5,44,28,27,5,0.24604612972222217,8003,83628839
5,3,0,2,2,3,35,37,3,2,0.17968509375,8004,83636758
8,4,2,2,2,6,53,19,20,2,0.2473671684722222,8005,83644677
9,5,1,3,6,3,45,27,33,4,0.22348649958333333,8006,83652596
11,3,3,5,5,6,54,18,35,4,0.23542136541666667,8007,83660515
7,3,1,3,3,4,53,19,23,3,0.3332133888888889,8008,83668434
6,5,0,1,2,4,45,27,17,3,0.29871195291666663,8009,83676353
3,3,0,0,0,3,53,19,2,2,0.2170101547222222,8010,83684272
5,2,2,1,4,1,46,26,10,3,0.14564127305555555,8011,83692191
9,5,2,2,2,7,51,21,28,3,0.24088575986111108,8012,83700110
2,1,0,1,1,1,17,55,0,1,0.10050905361111112,8013,83708029
9,3,1,5,4,5,50,22,21,3,0.2865599698611111,8014,83715948
4,2,1,1,0,4,31,41,15,2,0.22244886444444445,8015,83723867
6,2,3,1,3,3,45,27,21,2,0.2438452504166667,8016,83731786
5,2,2,1,1,4,38,34,18,2,0.21103841513888888,8017,83739705
6,4,1,1,2,4,33,39,18,3,0.1537407613888889,8018,83747624
6,4,1,1,0,6,30,42,17,2,0.1932082763888889,8019,83755543
7,4,2,1,5,2,41,31,17,4,0.13907301944444445,8020,83763462
5,1,0,4,3,2,33,39,10,3,0.09995007819444443,8021,83771381
11,5,3,3,2,9,47,25,41,4,0.4390941272222222,8022,83779300
9,7,1,1,3,6,60,12,29,4,0.24474036249999997,8023,83787219
7,4,2,1,2,5,42,30,13,3,0.1610063073611111,8024,83795138
5,2,2,1,1,4,25,47,17,2,0.14500464041666666,8025,83803057
7,2,3,2,0,7,53,19,12,2,0.26341814013888887,8026,83810976
7,6,1,0,2,5,56,16,11,2,0.3086498726388889,8027,83818895
4,2,1,1,2,2,42,30,5,2,0.1797643026388889,8028,83826814
5,1,3,1,4,1,36,36,10,3,0.18486767097222223,8029,83834733
11,6,3,2,5,6,70,2,39,4,0.26828096430555554,8030,83842652
5,3,1,1,3,2,40,32,11,2,0.1920874038888889,8031,83850571
4,4,0,0,0,4,43,29,6,2,0.16159247083333333,8032,83858490
8,5,2,1,2,6,57,15,35,3,0.3432731006944445,8033,83866409
6,1,3,2,4,2,37,35,20,2,0.17091795083333333,8034,83874328
6,3,0,3,3,3,47,25,15,2,0.22272718638888891,8035,83882247
7,4,2,1,5,2,37,35,18,4,0.12903657583333333,8036,83890166
6,1,2,3,2,4,38,34,9,3,0.2632524875,8037,83898085
6,3,2,1,4,2,54,18,16,3,0.19997287861111113,8038,83906004
4,2,2,0,1,3,42,30,0,1,0.21833170125,8039,83913923
5,3,2,0,2,3,41,31,13,2,0.15640840138888892,8040,83921842
9,5,1,3,3,6,45,27,32,5,0.27768713763888886,8041,83929761
5,3,1,1,2,3,41,31,18,2,0.09538752013888889,8042,83937680
4,3,1,0,2,2,33,39,15,2,0.09897787944444444,8043,83945599
7,4,1,2,2,5,36,36,13,3,0.24231542430555553,8044,83953518
3,2,1,0,1,2,23,49,9,3,0.08310538055555555,8045,83961437
5,4,1,0,1,4,24,48,18,5,0.16721912069444445,8046,83969356
6,1,4,1,2,4,36,36,12,3,0.20583108236111108,8047,83977275
11,5,5,1,5,6,64,8,40,4,0.3483753551388889,8048,83985194
8,3,2,3,2,6,44,28,25,4,0.24437342944444446,8049,83993113
10,5,4,1,5,5,56,16,31,4,0.3841732305555555,8050,84001032
13,7,3,3,5,8,68,4,39,5,0.5358870269444445,8051,84008951
3,2,1,0,1,2,16,56,0,1,0.05312541888888889,8052,84016870
6,3,2,1,3,3,39,33,25,4,0.1526992913888889,8053,84024789
4,3,1,0,2,2,36,36,0,1,0.1638272806944444,8054,84032708
3,1,0,2,1,2,19,53,5,2,0.08998370930555555,8055,84040627
4,3,1,0,0,4,33,39,10,2,0.15346754791666667,8056,84048546
8,3,2,3,2,6,50,22,21,3,0.15054729527777777,8057,84056465
6,3,1,2,1,5,48,24,19,2,0.20198655944444444,8058,84064384
10,4,4,2,4,6,52,20,26,3,0.2978352951388889,8059,84072303
4,2,1,1,0,4,40,32,3,2,0.15049384472222224,8060,84080222
6,3,3,0,3,3,44,28,10,2,0.19221259569444443,8061,84088141
5,3,2,0,2,3,21,51,8,2,0.08958902013888889,8062,84096060
6,2,3,1,4,2,38,34,14,4,0.1227020738888889,8063,84103979
3,1,2,0,2,1,16,56,0,1,0.07545854055555555,8064,84111898
7,4,0,3,3,4,53,19,27,2,0.2183189633333333,8065,84119817
9,3,3,3,2,7,38,34,26,5,0.27428067791666666,8066,84127736
10,6,1,3,2,8,49,23,30,4,0.34688313000000004,8067,84135655
4,2,1,1,0,4,38,34,5,2,0.1958187938888889,8068,84143574
8,5,3,0,3,5,55,17,30,4,0.36021072291666667,8069,84151493
6,4,0,2,1,5,57,15,5,2,0.24474159986111108,8070,84159412
7,2,2,3,2,5,40,32,14,3,0.17499390972222223,8071,84167331
6,2,2,2,3,3,46,26,20,3,0.21949496500000001,8072,84175250
8,3,2,3,2,6,42,30,17,3,0.25740602375,8073,84183169
9,7,1,1,3,6,52,20,23,3,0.3250200976388889,8074,84191088
6,3,3,0,0,6,58,14,18,2,0.2259662527777778,8075,84199007
7,3,2,2,2,5,40,32,17,3,0.2091841301388889,8076,84206926
4,2,2,0,1,3,25,47,8,2,0.1248722311111111,8077,84214845
6,4,1,1,2,4,44,28,16,3,0.25349100083333337,8078,84222764
5,3,1,1,2,3,45,27,20,2,0.24789002805555554,8079,84230683
5,3,2,0,2,3,53,19,18,3,0.15943682472222223,8080,84238602
7,3,3,1,1,6,50,22,6,2,0.19945502319444441,8081,84246521
3,3,0,0,2,1,18,54,8,2,0.0733108963888889,8082,84254440
9,3,5,1,3,6,61,11,16,3,0.28542143138888887,8083,84262359
7,2,3,2,1,6,32,40,24,3,0.23317507819444444,8084,84270278
4,2,1,1,3,1,30,42,5,2,0.1601563588888889,8085,84278197
4,1,1,2,3,1,34,38,6,2,0.09824234791666668,8086,84286116
8,4,3,1,2,6,47,25,27,4,0.31619909791666667,8087,84294035
3,2,1,0,1,2,28,44,1,2,0.13333776763888888,8088,84301954
2,0,1,1,1,1,18,54,0,1,0.05359614069444444,8089,84309873
5,2,2,1,1,4,31,41,0,1,0.12823717555555555,8090,84317792
7,3,3,1,1,6,59,13,23,3,0.26390083319444446,8091,84325711
3,1,1,1,0,3,24,48,0,1,0.1527587015277778,8092,84333630
6,4,1,1,1,5,43,29,11,2,0.28898234166666664,8093,84341549
10,6,3,1,2,8,58,14,32,4,0.3454794547222222,8094,84349468
9,4,4,1,4,5,42,30,30,3,0.20620274541666667,8095,84357387
7,2,4,1,3,4,54,18,11,3,0.19359054055555555,8096,84365306
5,1,3,1,2,3,45,27,9,2,0.23433998458333327,8097,84373225
10,4,2,4,2,8,51,21,40,4,0.3483927022222222,8098,84381144
6,4,2,0,0,6,37,35,16,3,0.30343797694444447,8099,84389063
6,2,1,3,1,5,34,38,19,3,0.1372394045833333,8100,84396982
5,3,2,0,3,2,19,53,8,2,0.04510467333333333,8101,84404901
4,1,0,3,1,3,28,44,3,2,0.11608371333333332,8102,84412820
8,4,3,1,2,6,49,23,38,4,0.35923688916666663,8103,84420739
10,5,3,2,2,8,51,21,38,3,0.25972863555555553,8104,84428658
4,3,0,1,0,4,37,35,7,2,0.18120522472222225,8105,84436577
6,3,2,1,4,2,43,29,23,3,0.1566159158333333,8106,84444496
4,2,0,2,1,3,33,39,11,3,0.08588118236111111,8107,84452415
7,3,3,1,2,5,38,34,19,3,0.21510703180555554,8108,84460334
4,1,1,2,2,2,33,39,2,2,0.1172206272222222,8109,84468253
2,1,1,0,1,1,10,62,6,2,0.019783182083333337,8110,84476172
3,3,0,0,1,2,42,30,8,2,0.10912275819444445,8111,84484091
5,3,2,0,0,5,39,33,30,2,0.22963146930555556,8112,84492010
9,2,4,3,2,7,59,13,25,4,0.3234955702777778,8113,84499929
10,6,4,0,2,8,54,18,38,3,0.30953972750000003,8114,84507848
8,5,2,1,4,4,43,29,15,3,0.19239172694444445,8115,84515767
7,4,2,1,2,5,51,21,7,2,0.2041072641666667,8116,84523686
4,3,1,0,2,2,45,27,1,2,0.15346403277777776,8117,84531605
5,4,0,1,3,2,29,43,14,2,0.1957212977777778,8118,84539524
5,2,2,1,1,4,27,45,6,2,0.16489529777777778,8119,84547443
12,6,4,2,4,8,63,9,35,4,0.38991671319444454,8120,84555362
3,0,1,2,2,1,28,44,0,1,0.06864000777777778,8121,84563281
4,1,1,2,0,4,27,45,0,1,0.12353655208333333,8122,84571200
8,1,4,3,3,5,42,30,8,3,0.21656330513888888,8123,84579119
9,7,1,1,3,6,56,16,30,3,0.33776221236111115,8124,84587038
9,3,3,3,3,6,55,17,30,3,0.24476074944444448,8125,84594957
9,2,4,3,3,6,37,35,20,5,0.20520588375,8126,84602876
5,4,1,0,4,1,54,18,8,2,0.2921529270833333,8127,84610795
5,3,1,1,2,3,42,30,8,2,0.17829825125,8128,84618714
6,3,2,1,2,4,52,20,22,3,0.19507120847222223,8129,84626633
7,4,3,0,4,3,55,17,17,2,0.3359729705555556,8130,84634552
2,0,2,0,0,2,16,56,0,1,0.09241879666666666,8131,84642471
3,2,0,1,2,1,33,39,0,1,0.11213461666666664,8132,84650390
8,3,3,2,2,6,42,30,20,4,0.25905844236111114,8133,84658309
6,3,3,0,1,5,33,39,14,2,0.21948639916666668,8134,84666228
4,0,1,3,3,1,40,32,0,1,0.15862670694444445,8135,84674147
8,3,3,2,2,6,44,28,21,4,0.34380714833333337,8136,84682066
3,1,2,0,1,2,27,45,7,2,0.0584793975,8137,84689985
8,4,3,1,4,4,35,37,15,4,0.1934183726388889,8138,84697904
4,3,0,1,0,4,29,43,1,2,0.13426194416666667,8139,84705823
5,4,1,0,0,5,42,30,16,3,0.13693195972222222,8140,84713742
9,3,2,4,5,4,52,20,24,4,0.33514393291666666,8141,84721661
10,6,3,1,3,7,60,12,31,4,0.28285515972222225,8142,84729580
4,2,1,1,2,2,42,30,0,1,0.16292892208333332,8143,84737499
4,2,2,0,0,4,36,36,5,2,0.16389542291666664,8144,84745418
5,1,3,1,1,4,39,33,13,2,0.22464832861111114,8145,84753337
4,1,3,0,2,2,30,42,11,2,0.15262878569444446,8146,84761256
9,4,2,3,4,5,50,22,38,3,0.27507010430555556,8147,84769175
9,6,0,3,5,4,65,7,32,3,0.3686702490277778,8148,84777094
6,1,1,4,3,3,33,39,13,3,0.1889178429166667,8149,84785013
4,2,1,1,2,2,28,44,7,3,0.1600269859722222,8150,84792932
13,5,4,4,7,6,48,24,32,5,0.25240774875,8151,84800851
7,4,1,2,3,4,45,27,17,2,0.2681265797222222,8152,84808770
3,1,2,0,0,3,28,44,6,2,0.16025530638888888,8153,84816689
4,2,0,2,1,3,39,33,0,1,0.15641076402777776,8154,84824608
8,6,1,1,3,5,57,15,20,3,0.2506550626388889,8155,84832527
6,2,2,2,1,5,37,35,12,2,0.1988295836111111,8156,84840446
6,3,3,0,2,4,25,47,17,3,0.1416369651388889,8157,84848365
8,6,1,1,3,5,53,19,15,3,0.2846854540277778,8158,84856284
2,1,0,1,1,1,15,57,0,1,0.042511240416666665,8159,84864203
4,2,2,0,0,4,29,43,11,2,0.16167144041666667,8160,84872122
7,3,2,2,5,2,46,26,13,2,0.2123668877777778,8161,84880041
7,3,1,3,2,5,40,32,19,3,0.20939378694444444,8162,84887960
9,3,3,3,3,6,61,11,18,2,0.2832611123611111,8163,84895879
6,3,2,1,2,4,47,25,13,2,0.14428637249999998,8164,84903798
3,3,0,0,1,2,32,40,0,1,0.12610838555555556,8165,84911717
6,3,0,3,3,3,48,24,23,2,0.2979860904166667,8166,84919636
5,3,0,2,3,2,33,39,11,3,0.1736595334722222,8167,84927555
4,2,1,1,2,2,32,40,9,2,0.18580710305555556,8168,84935474
9,3,3,3,3,6,62,10,29,3,0.41877525805555554,8169,84943393
4,4,0,0,2,2,48,24,7,2,0.1448632813888889,8170,84951312
8,3,3,2,4,4,50,22,26,3,0.2788919731944445,8171,84959231
5,2,3,0,0,5,40,32,17,2,0.18410488305555556,8172,84967150
7,5,1,1,3,4,46,26,18,4,0.2805796397222222,8173,84975069
3,1,0,2,2,1,36,36,0,1,0.13698751930555556,8174,84982988
6,5,1,0,2,4,46,26,14,3,0.27018837486111114,8175,84990907
10,5,3,2,4,6,57,15,32,4,0.24367157236111112,8176,84998826
5,1,3,1,1,4,40,32,3,2,0.19899955902777777,8177,85006745
8,5,2,1,4,4,39,33,22,4,0.1767266109722222,8178,85014664
7,3,3,1,3,4,53,19,28,2,0.21200505861111113,8179,85022583
12,5,5,2,4,8,59,13,42,3,0.32497843847222224,8180,85030502
8,4,3,1,2,6,58,14,24,2,0.26891463708333335,8181,85038421
7,4,3,0,3,4,39,33,21,4,0.18126198583333336,8182,85046340
5,5,0,0,3,2,41,31,10,2,0.2767915772222222,8183,85054259
8,3,2,3,7,1,41,31,26,4,0.2973082543055555,8184,85062178
9,4,3,2,3,6,60,12,28,3,0.23478549569444437,8185,85070097
11,6,3,2,5,6,56,16,45,5,0.2786178241666667,8186,85078016
11,4,5,2,4,7,45,27,24,5,0.28975538166666664,8187,85085935
11,4,4,3,4,7,56,16,39,4,0.4300661520833333,8188,85093854
4,0,3,1,1,3,32,40,13,2,0.17462439916666667,8189,85101773
0,0,0,0,0,0,0,72,0,0,0.0,8190,85109692
3,2,1,0,1,2,24,48,0,1,0.11395059819444445,8191,85117611
7,3,2,2,5,2,35,37,19,2,0.18067024777777776,8192,85125530
2,0,1,1,1,1,18,54,0,1,0.07219177166666667,8193,85133449
3,2,1,0,2,1,18,54,0,1,0.07886889124999999,8194,85141368
4,2,2,0,2,2,32,40,0,1,0.15554633958333333,8195,85149287
8,5,0,3,2,6,60,12,28,3,0.32893852625000003,8196,85157206
5,4,0,1,3,2,44,28,11,3,0.26177678569444446,8197,85165125
4,2,1,1,0,4,19,53,14,4,0.11799720916666666,8198,85173044
4,3,1,0,1,3,43,29,6,2,0.20424400861111114,8199,85180963
9,2,4,3,3,6,53,19,20,4,0.25407867805555556,8200,85188882
6,4,2,0,0,6,41,31,17,2,0.2880002220833333,8201,85196801
4,2,1,1,1,3,25,47,3,2,0.09078045541666666,8202,85204720
5,2,2,1,2,3,43,29,10,3,0.20119454958333335,8203,85212639
9,4,3,2,5,4,49,23,25,3,0.15772225,8204,85220558
7,4,3,0,1,6,46,26,12,2,0.22133504513888888,8205,85228477
9,2,3,4,3,6,53,19,20,3,0.20308617625,8206,85236396
12,6,2,4,2,10,63,9,36,4,0.40128889277777774,8207,85244315
7,2,3,2,2,5,30,42,16,3,0.21940442805555554,8208,85252234
6,2,4,0,1,5,46,26,10,2,0.23103959333333332,8209,85260153
6,2,2,2,2,4,37,35,17,3,0.13559610083333334,8210,85268072
7,2,1,4,4,3,47,25,22,3,0.17986675652777778,8211,85275991
6,4,2,0,1,5,39,33,17,2,0.19758733944444445,8212,85283910
5,3,1,1,2,3,34,38,8,2,0.1445966426388889,8213,85291829
10,2,5,3,4,6,46,26,24,4,0.2700506404166667,8214,85299748
5,5,0,0,1,4,47,25,19,2,0.24195338652777776,8215,85307667
4,1,2,1,2,2,36,36,0,1,0.19760698708333335,8216,85315586
7,4,2,1,5,2,41,31,21,2,0.20763313736111108,8217,85323505
4,2,2,0,1,3,24,48,9,2,0.13021578916666668,8218,85331424
6,3,2,1,0,6,56,16,11,2,0.2913862098611111,8219,85339343
4,1,1,2,2,2,34,38,10,2,0.12600622430555555,8220,85347262
4,1,3,0,0,4,38,34,0,1,0.15575145027777776,8221,85355181
9,7,0,2,4,5,39,33,32,5,0.20056761680555557,8222,85363100
6,2,1,3,4,2,52,20,15,2,0.16998243916666667,8223,85371019
9,4,4,1,3,6,50,22,27,4,0.16533959222222222,8224,85378938
8,3,3,2,2,6,56,16,26,3,0.3380358995833333,8225,85386857
11,3,4,4,4,7,56,16,37,4,0.2786449002777778,8226,85394776
6,3,2,1,3,3,48,24,2,2,0.17922356458333333,8227,85402695
3,2,0,1,2,1,46,26,0,1,0.13890290402777777,8228,85410614
8,3,3,2,2,6,50,22,27,4,0.29631179861111107,8229,85418533
6,4,2,0,2,4,59,13,8,2,0.2935695352777778,8230,85426452
7,2,1,4,3,4,42,30,26,4,0.14084118569444443,8231,85434371
6,4,0,2,1,5,25,47,15,5,0.20894169138888888,8232,85442290
4,1,2,1,2,2,31,41,7,2,0.08183224208333334,8233,85450209
7,2,3,2,2,5,55,17,11,2,0.189325895,8234,85458128
2,1,1,0,0,2,22,50,0,1,0.06501090291666667,8235,85466047
4,1,1,2,1,3,34,38,10,2,0.20018141597222222,8236,85473966
5,2,1,2,3,2,37,35,15,2,0.13152657694444445,8237,85481885
6,1,3,2,1,5,53,19,5,2,0.23657099027777775,8238,85489804
6,2,4,0,1,5,42,30,9,2,0.24485801194444445,8239,85497723
5,0,5,0,1,4,27,45,7,3,0.20079433875,8240,85505642
7,3,2,2,3,4,41,31,14,3,0.26888801291666664,8241,85513561
12,4,5,3,4,8,61,11,39,4,0.3971699276388889,8242,85521480
10,6,2,2,5,5,55,17,37,4,0.3678108005555556,8243,85529399
9,4,3,2,3,6,60,12,35,3,0.42002614041666664,8244,85537318
4,3,0,1,1,3,37,35,0,1,0.2227599059722222,8245,85545237
4,2,2,0,0,4,36,36,14,3,0.1953261073611111,8246,85553156
5,3,1,1,2,3,51,21,7,2,0.2503339131944445,8247,85561075
9,4,2,3,5,4,58,14,20,2,0.2449258322222222,8248,85568994
10,3,3,4,2,8,62,10,36,4,0.3187512518055555,8249,85576913
7,3,3,1,3,4,44,28,19,3,0.22903340833333333,8250,85584832
5,1,3,1,2,3,33,39,11,3,0.2032422236111111,8251,85592751
6,3,3,0,3,3,38,34,8,3,0.1981631676388889,8252,85600670
5,2,0,3,3,2,29,43,6,2,0.15024122347222224,8253,85608589
11,5,4,2,3,8,49,23,27,3,0.33440202166666666,8254,85616508
4,2,2,0,1,3,30,42,4,2,0.15116757680555554,8255,85624427
7,5,1,1,4,3,52,20,13,3,0.25601989333333336,8256,85632346
6,2,2,2,3,3,32,40,7,4,0.20916164027777776,8257,85640265
7,6,1,0,1,6,51,21,24,3,0.32933137916666666,8258,85648184
7,3,2,2,1,6,39,33,15,3,0.28060333236111107,8259,85656103
6,1,1,4,3,3,42,30,10,2,0.21345347569444445,8260,85664022
5,3,2,0,4,1,38,34,7,2,0.18184531916666666,8261,85671941
9,5,2,2,3,6,49,23,27,3,0.2928294034722222,8262,85679860
11,5,2,4,6,5,52,20,42,6,0.3476567279166667,8263,85687779
9,4,2,3,3,6,57,15,29,3,0.25539676041666665,8264,85695698
9,5,2,2,3,6,56,16,24,4,0.37845807319444447,8265,85703617
1,1,0,0,0,1,16,56,0,1,0.04467343166666666,8266,85711536
9,6,1,2,4,5,50,22,17,4,0.3086177409722222,8267,85719455
6,1,2,3,5,1,31,41,14,3,0.1868102597222222,8268,85727374
2,1,0,1,0,2,14,58,0,1,0.09311129694444444,8269,85735293
5,2,2,1,2,3,40,32,18,3,0.21096840444444445,8270,85743212
6,1,3,2,2,4,33,39,13,3,0.15840653875,8271,85751131
8,3,2,3,5,3,56,16,12,2,0.2826709279166667,8272,85759050
4,1,2,1,1,3,30,42,10,2,0.12106921083333333,8273,85766969
8,5,0,3,4,4,41,31,14,4,0.24909306805555553,8274,85774888
7,4,2,1,2,5,55,17,8,2,0.3059586198611111,8275,85782807
9,6,0,3,4,5,65,7,40,3,0.3521173168055556,8276,85790726
5,2,3,0,2,3,39,33,12,3,0.20519429916666665,8277,85798645
12,6,3,3,4,8,67,5,48,4,0.42816744055555556,8278,85806564
7,3,3,1,4,3,37,35,14,3,0.19069591625,8279,85814483
9,4,4,1,3,6,51,21,25,4,0.22350137305555556,8280,85822402
5,4,0,1,2,3,48,24,4,2,0.2141559288888889,8281,85830321
6,3,2,1,2,4,57,15,10,2,0.26328081625,8282,85838240
11,7,1,3,5,6,57,15,42,4,0.38676010375000003,8283,85846159
7,5,0,2,5,2,46,26,21,3,0.22640226805555555,8284,85854078
2,0,2,0,1,1,16,56,0,1,0.07037423069444444,8285,85861997
6,2,1,3,2,4,33,39,15,5,0.14842256694444445,8286,85869916
7,1,3,3,3,4,41,31,16,2,0.2431525690277778,8287,85877835
6,3,3,0,2,4,41,31,11,2,0.22707136541666667,8288,85885754
8,3,2,3,3,5,48,24,21,4,0.2537563419444444,8289,85893673
10,5,3,2,3,7,55,17,39,3,0.19642567708333333,8290,85901592
5,3,0,2,3,2,35,37,9,2,0.1535008473611111,8291,85909511
4,2,0,2,2,2,31,41,8,2,0.15472488430555556,8292,85917430
6,3,1,2,2,4,43,29,16,3,0.25945377611111115,8293,85925349
5,2,3,0,2,3,38,34,7,2,0.1940750690277778,8294,85933268
6,2,3,1,3,3,42,30,14,3,0.19497368180555552,8295,85941187
6,3,2,1,1,5,38,34,17,2,0.22069157125000002,8296,85949106
11,8,0,3,4,7,51,21,39,4,0.27707054458333336,8297,85957025
7,6,1,0,3,4,40,32,25,3,0.3263074947222222,8298,85964944
5,2,2,1,3,2,45,27,18,2,0.25061472138888885,8299,85972863
9,5,2,2,3,6,57,15,22,3,0.21686582194444443,8300,85980782
5,1,1,3,1,4,41,31,15,2,0.18175150569444445,8301,85988701
4,2,2,0,2,2,42,30,0,1,0.17669926847222223,8302,85996620
7,5,2,0,3,4,60,12,13,2,0.32518467041666665,8303,86004539
9,4,3,2,5,4,59,13,18,3,0.3261195922222222,8304,86012458
5,1,3,1,1,4,33,39,12,2,0.16143016319444445,8305,86020377
11,6,2,3,6,5,60,12,40,3,0.1889629984722222,8306,86028296
10,5,1,4,6,4,69,3,27,3,0.2916144963888889,8307,86036215
4,1,2,1,1,3,29,43,8,3,0.1287823234722222,8308,86044134
7,4,0,3,1,6,55,17,27,2,0.3295629493055556,8309,86052053
10,7,2,1,3,7,66,6,20,3,0.3280704761111111,8310,86059972
8,5,2,1,4,4,55,17,41,3,0.27594490666666666,8311,86067891
6,4,1,1,2,4,45,27,6,3,0.12809930125,8312,86075810
4,3,0,1,0,4,48,24,5,2,0.24707905486111115,8313,86083729
2,0,2,0,1,1,15,57,0,1,0.07352143694444445,8314,86091648
6,3,1,2,2,4,46,26,20,2,0.1757913748611111,8315,86099567
6,4,0,2,2,4,39,33,17,2,0.24087612833333338,8316,86107486
6,2,2,2,4,2,41,31,11,2,0.16053894277777778,8317,86115405
6,3,0,3,1,5,62,10,15,2,0.34843479513888886,8318,86123324
2,2,0,0,0,2,22,50,0,1,0.10006032222222222,8319,86131243
8,3,4,1,3,5,51,21,17,2,0.2745917615277778,8320,86139162
11,8,0,3,7,4,58,14,48,3,0.28457939041666663,8321,86147081
16,8,6,2,6,10,63,9,42,4,0.2589917952777777,8322,86155000
8,4,1,3,3,5,52,20,30,3,0.3164123354166667,8323,86162919
3,0,2,1,2,1,28,44,0,1,0.10501600194444444,8324,86170838
12,5,2,5,4,8,56,16,35,5,0.28495361388888885,8325,86178757
4,1,3,0,1,3,38,34,11,2,0.18621239069444445,8326,86186676
9,5,2,2,5,4,48,24,24,4,0.3001973230555556,8327,86194595
5,2,2,1,1,4,29,43,8,3,0.1710663788888889,8328,86202514
5,3,1,1,2,3,40,32,9,2,0.21596278069444447,8329,86210433
4,2,1,1,2,2,48,24,4,2,0.14913801944444444,8330,86218352
8,6,2,0,0,8,54,18,16,5,0.32925827319444445,8331,86226271
6,4,1,1,1,5,56,16,6,2,0.23365691541666667,8332,86234190
6,2,3,1,3,3,46,26,20,3,0.32410679819444443,8333,86242109
5,1,3,1,4,1,36,36,3,2,0.20123780666666666,8334,86250028
4,3,1,0,2,2,43,29,1,2,0.08662231763888889,8335,86257947
14,7,4,3,6,8,59,13,30,5,0.24352039375,8336,86265866
7,4,2,1,3,4,48,24,7,2,0.20088279708333331,8337,86273785
9,6,1,2,5,4,47,25,30,2,0.21477875541666666,8338,86281704
4,3,1,0,0,4,35,37,10,2,0.2030652497222222,8339,86289623
6,1,5,0,1,5,42,30,7,2,0.18025092722222225,8340,86297542
3,3,0,0,1,2,22,50,0,1,0.10646505319444445,8341,86305461
4,2,2,0,0,4,28,44,8,3,0.22658975750000002,8342,86313380
5,2,2,1,2,3,33,39,13,3,0.10441384152777777,8343,86321299
8,4,3,1,1,7,42,30,16,3,0.26064766333333333,8344,86329218
5,1,3,1,2,3,46,26,11,2,0.12211741027777778,8345,86337137
7,2,2,3,1,6,42,30,26,2,0.2831198637499999,8346,86345056
5,4,0,1,1,4,52,20,11,2,0.18784494750000003,8347,86352975
5,2,2,1,4,1,21,51,5,3,0.12295860138888888,8348,86360894
8,1,3,4,5,3,56,16,18,2,0.22870951805555556,8349,86368813
3,2,0,1,1,2,43,29,5,2,0.15006789583333335,8350,86376732
6,3,1,2,0,6,50,22,15,2,0.270743715,8351,86384651
6,4,2,0,2,4,43,29,14,2,0.19065550180555554,8352,86392570
5,5,0,0,3,2,30,42,13,2,0.18538451611111112,8353,86400489
8,5,2,1,2,6,58,14,24,3,0.2884047073611111,8354,86408408
6,3,2,1,3,3,48,24,13,3,0.17644665708333335,8355,86416327
3,3,0,0,2,1,30,42,11,2,0.18464712277777778,8356,86424246
11,4,3,4,4,7,54,18,23,3,0.3092685058333334,8357,86432165
1,0,1,0,0,1,6,66,0,1,0.01881731847222222,8358,86440084
7,3,3,1,0,7,38,34,16,3,0.22089933416666666,8359,86448003
8,5,2,1,3,5,56,16,16,4,0.2158141238888889,8360,86455922
6,3,2,1,4,2,42,30,7,2,0.2146919136111111,8361,86463841
4,3,1,0,0,4,23,49,11,3,0.192437205,8362,86471760
6,5,0,1,3,3,42,30,19,4,0.18181239263888888,8363,86479679
1,0,1,0,0,1,8,64,0,1,0.030677839722222218,8364,86487598
5,5,0,0,2,3,47,25,14,2,0.15083570263888887,8365,86495517
1,0,1,0,0,1,5,67,0,1,0.031107637638888894,8366,86503436
4,2,1,1,4,0,35,37,5,2,0.10165499458333332,8367,86511355
